,Unnamed: 0,Name,Market Price,date
83,2,Fathom Fleet Firebrand,$0.02,2023-11-29
84,2,Favorable Winds,$0.31,2023-11-29
85,2,Fell Flagship,$0.44,2023-11-29
86,2,Field of Ruin,$0.19,2023-11-29
87,2,Fiery Cannonade,$0.12,2023-11-29
88,2,Fire Shrine Keeper,$0.04,2023-11-29
89,2,Firecannon Blast,$0.06,2023-11-29
90,2,Fleet Swallower,$0.88,2023-11-29
91,2,Forest (276),$0.17,2023-11-29
92,2,Forest (277),$0.07,2023-11-29
93,2,Forest (278),$0.11,2023-11-29
94,2,Forest (279),$0.08,2023-11-29
95,2,Frenzied Raptor,$0.02,2023-11-29
96,2,Gilded Sentinel,$0.02,2023-11-29
97,2,"Gishath, Sun's Avatar",$26.73,2023-11-29
98,2,Glacial Fortress,$2.48,2023-11-29
99,2,Glorifier of Dusk,$0.03,2023-11-29
100,2,Goring Ceratops,$2.02,2023-11-29
101,2,Grasping Current,$0.09,2023-11-29
102,2,Grazing Whiptail,$0.04,2023-11-29
103,2,Grim Captain's Call,$0.05,2023-11-29
104,2,Growing Rites of Itlimoc,$11.58,2023-11-29
105,2,Headstrong Brute,$0.02,2023-11-29
106,2,Headwater Sentries,$0.02,2023-11-29
107,2,Heartless Pillage,$0.04,2023-11-29
108,2,Herald of Secret Streams,$4.76,2023-11-29
109,2,Hierophant's Chalice,$0.06,2023-11-29
110,2,Hijack,$0.04,2023-11-29
111,2,Hostage Taker,$0.51,2023-11-29
112,2,Huatli's Snubhorn,$0.19,2023-11-29
113,2,Huatli's Spurring,$0.10,2023-11-29
114,2,"Huatli, Dinosaur Knight",$5.65,2023-11-29
115,2,"Huatli, Warrior Poet",$7.96,2023-11-29
116,2,Illusion Token (002),$0.13,2023-11-29
117,2,Imperial Aerosaur,$0.09,2023-11-29
118,2,Imperial Lancer,$0.04,2023-11-29
119,2,Inspiring Cleric,$0.06,2023-11-29
120,2,Island (264),$0.08,2023-11-29
121,2,Island (265),$0.14,2023-11-29
122,2,Island (266),$0.08,2023-11-29
123,2,Island (267),$0.05,2023-11-29
124,2,Ixalan's Binding,$0.07,2023-11-29
125,2,Ixalli's Diviner,$0.04,2023-11-29
126,2,Ixalli's Keeper,$0.04,2023-11-29
127,2,Jace's Sentinel,$0.14,2023-11-29
128,2,"Jace, Cunning Castaway",$1.32,2023-11-29
129,2,"Jace, Ingenious Mind-Mage",$2.46,2023-11-29
130,2,Jade Guardian,$0.03,2023-11-29
131,2,Jungle Delver,$0.04,2023-11-29
132,2,Kinjalli's Caller,$0.30,2023-11-29
133,2,Kinjalli's Sunwing,$5.08,2023-11-29
134,2,Kitesail Freebooter,$0.10,2023-11-29
135,2,"Kopala, Warden of Waves",$0.62,2023-11-29
136,2,Kumena's Speaker,$0.13,2023-11-29
137,2,Legion Conquistador,$0.08,2023-11-29
138,2,Legion's Judgment,$0.05,2023-11-29
139,2,Legion's Landing,$5.63,2023-11-29
140,2,Lightning Strike,$0.12,2023-11-29
141,2,Lightning-Rig Crew,$0.10,2023-11-29
142,2,Lookout's Dispersal,$0.12,2023-11-29
143,2,Looming Altisaur,$0.05,2023-11-29
144,2,Lurking Chupacabra,$0.04,2023-11-29
145,2,Makeshift Munitions,$0.15,2023-11-29
146,2,Marauding Looter,$0.05,2023-11-29
147,2,March of the Drowned,$0.14,2023-11-29
148,2,Mark of the Vampire,$0.06,2023-11-29
149,2,"Mavren Fein, Dusk Apostle",$1.44,2023-11-29
150,2,Merfolk Branchwalker,$0.18,2023-11-29
151,2,Merfolk Token (003),$0.10,2023-11-29
152,2,Mountain (272),$0.21,2023-11-29
153,2,Mountain (273),$0.12,2023-11-29
154,2,Mountain (274),$0.07,2023-11-29
155,2,Mountain (275),$0.10,2023-11-29
156,2,Navigator's Ruin,$0.05,2023-11-29
157,2,Nest Robber,$0.03,2023-11-29
158,2,New Horizons,$0.06,2023-11-29
159,2,Old-Growth Dryads,$0.17,2023-11-29
160,2,One With the Wind,$0.03,2023-11-29
161,2,Opt,$0.07,2023-11-29
162,2,Otepec Huntmaster,$1.50,2023-11-29
163,2,Overflowing Insight,$0.44,2023-11-29
164,2,Paladin of the Bloodstained,$0.03,2023-11-29
165,2,Perilous Voyage,$0.12,2023-11-29
166,2,Pillar of Origins,$0.29,2023-11-29
167,2,Pious Interdiction,$0.02,2023-11-29
168,2,Pirate Token (004),$0.27,2023-11-29
169,2,Pirate's Cutlass,$0.03,2023-11-29
170,2,Pirate's Prize,$0.07,2023-11-29
171,2,Plains (260),$0.12,2023-11-29
172,2,Plains (261),$0.07,2023-11-29
173,2,Plains (262),$0.07,2023-11-29
174,2,Plains (263),$0.06,2023-11-29
175,2,Plant Token (006),$0.39,2023-11-29
176,2,Pounce,$0.14,2023-11-29
177,2,Priest of the Wakening Sun,$0.36,2023-11-29
178,2,Primal Amulet,$8.67,2023-11-29
179,2,Prosperous Pirates,$0.06,2023-11-29
180,2,Prying Blade,$0.27,2023-11-29
181,2,Pterodon Knight,$0.03,2023-11-29
182,2,Queen's Agent,$0.02,2023-11-29
183,2,Queen's Bay Soldier,$0.04,2023-11-29
184,2,Queen's Commission,$0.07,2023-11-29
185,2,Raging Swordtooth,$0.31,2023-11-29
186,2,Raiders' Wake,$0.34,2023-11-29
187,2,Rallying Roar,$0.06,2023-11-29
188,2,Rampaging Ferocidon,$6.50,2023-11-29
189,2,Ranging Raptors,$1.36,2023-11-29
190,2,Raptor Companion,$0.02,2023-11-29
191,2,Raptor Hatchling,$0.23,2023-11-29
192,2,Ravenous Daggertooth,$0.09,2023-11-29
193,2,Regisaur Alpha,$2.88,2023-11-29
194,2,Repeating Barrage,$0.08,2023-11-29
195,2,Revel in Riches,$8.14,2023-11-29
196,2,Rigging Runner,$0.03,2023-11-29
197,2,Rile,$0.17,2023-11-29
198,2,Ripjaw Raptor,$3.45,2023-11-29
199,2,Ritual of Rejuvenation,$0.04,2023-11-29
200,2,River Heralds' Boon,$0.04,2023-11-29
201,2,River Sneak,$0.12,2023-11-29
202,2,River's Rebuke,$0.77,2023-11-29
203,2,Rootbound Crag,$5.21,2023-11-29
204,2,Rowdy Crew,$0.29,2023-11-29
205,2,Ruin Raider,$0.24,2023-11-29
206,2,Rummaging Goblin,$0.03,2023-11-29
207,2,Run Aground,$0.03,2023-11-29
208,2,Ruthless Knave,$0.38,2023-11-29
209,2,Sailor of Means,$0.07,2023-11-29
210,2,Sanctum Seeker,$1.02,2023-11-29
211,2,Sanguine Sacrament,$0.17,2023-11-29
212,2,Savage Stomp,$0.17,2023-11-29
213,2,Search for Azcanta,$1.74,2023-11-29
214,2,Seekers' Squire,$0.04,2023-11-29
215,2,Sentinel Totem,$0.07,2023-11-29
216,2,Settle the Wreckage,$2.77,2023-11-29
217,2,Shadowed Caravel,$0.13,2023-11-29
218,2,Shaper Apprentice,$0.03,2023-11-29
219,2,Shapers of Nature,$0.05,2023-11-29
220,2,Shapers' Sanctuary,$1.18,2023-11-29
221,2,Sheltering Light,$0.14,2023-11-29
222,2,Shining Aerosaur,$0.04,2023-11-29
223,2,Shipwreck Looter,$0.05,2023-11-29
224,2,Shore Keeper,$0.04,2023-11-29
225,2,Siren Lookout,$0.05,2023-11-29
226,2,Siren Stormtamer,$0.44,2023-11-29
227,2,Siren's Ruse,$0.21,2023-11-29
228,2,Skittering Heartstopper,$0.04,2023-11-29
229,2,Skulduggery,$0.08,2023-11-29
230,2,Sky Terror,$0.14,2023-11-29
231,2,Skyblade of the Legion,$0.04,2023-11-29
232,2,Skymarch Bloodletter,$0.03,2023-11-29
233,2,Slash of Talons,$0.02,2023-11-29
234,2,Sleek Schooner,$0.09,2023-11-29
235,2,Slice in Twain,$0.01,2023-11-29
236,2,Snapping Sailback,$0.27,2023-11-29
237,2,Sorcerous Spyglass,$0.17,2023-11-29
238,2,Spell Pierce,$0.14,2023-11-29
239,2,Spell Swindle,$1.20,2023-11-29
240,2,Spike-Tailed Ceratops,$0.05,2023-11-29
241,2,Spreading Rot,$0.02,2023-11-29
242,2,Star of Extinction,$0.66,2023-11-29
243,2,Steadfast Armasaur,$0.05,2023-11-29
244,2,Stone Quarry,$0.10,2023-11-29
245,2,Storm Fleet Aerialist,$0.10,2023-11-29
246,2,Storm Fleet Arsonist,$0.06,2023-11-29
247,2,Storm Fleet Pyromancer,$0.03,2023-11-29
248,2,Storm Fleet Spy,$0.06,2023-11-29
249,2,Storm Sculptor,$0.04,2023-11-29
250,2,Sun-Blessed Mount,$0.32,2023-11-29
251,2,Sun-Crowned Hunters,$0.14,2023-11-29
252,2,Sunbird's Invocation,$0.94,2023-11-29
253,2,Sunpetal Grove,$4.08,2023-11-29
254,2,Sunrise Seeker,$0.04,2023-11-29
255,2,Sure Strike,$0.02,2023-11-29
256,2,Swamp (268),$0.07,2023-11-29
257,2,Swamp (269),$0.07,2023-11-29
258,2,Swamp (270),$0.07,2023-11-29
259,2,Swamp (271),$0.06,2023-11-29
260,2,Swashbuckling,$0.04,2023-11-29
261,2,Sword-Point Diplomacy,$0.24,2023-11-29
262,2,Tempest Caller,$0.31,2023-11-29
263,2,Territorial Hammerskull,$0.07,2023-11-29
264,2,Thaumatic Compass,$2.70,2023-11-29
265,2,Thrash of Raptors,$0.06,2023-11-29
266,2,Thundering Spineback,$0.21,2023-11-29
267,2,Tilonalli's Knight,$0.02,2023-11-29
268,2,Tilonalli's Skinshifter,$0.14,2023-11-29
269,2,Tishana's Wayfinder,$0.05,2023-11-29
270,2,"Tishana, Voice of Thunder",$2.62,2023-11-29
271,2,Tocatli Honor Guard,$0.28,2023-11-29
272,2,Treasure Map,$2.61,2023-11-29
273,2,Treasure Token (007),$0.09,2023-11-29
274,2,Treasure Token (008),$0.09,2023-11-29
275,2,Treasure Token (009),$0.09,2023-11-29
276,2,Treasure Token (010),$0.11,2023-11-29
277,2,Trove of Temptation,$0.09,2023-11-29
278,2,Unclaimed Territory,$0.77,2023-11-29
279,2,Unfriendly Fire,$0.02,2023-11-29
280,2,Unknown Shores,$0.07,2023-11-29
281,2,Vampire // Treasure Double-sided Token,$0.95,2023-11-29
282,2,Vampire Token (001),$0.19,2023-11-29
283,2,Vampire's Zeal,$0.02,2023-11-29
284,2,Vance's Blasting Cannons,$0.35,2023-11-29
285,2,Vanquish the Weak,$0.01,2023-11-29
286,2,Vanquisher's Banner,$4.33,2023-11-29
287,2,Verdant Rebirth,$0.13,2023-11-29
288,2,Verdant Sun's Avatar,$0.47,2023-11-29
289,2,Vicious Conquistador,$0.32,2023-11-29
290,2,Vineshaper Mystic,$0.03,2023-11-29
291,2,"Vona, Butcher of Magan",$1.03,2023-11-29
292,2,Vraska's Contempt,$0.34,2023-11-29
293,2,"Vraska, Relic Seeker",$1.38,2023-11-29
294,2,Wakening Sun's Avatar,$0.85,2023-11-29
295,2,Waker of the Wilds,$0.12,2023-11-29
296,2,Walk the Plank,$0.14,2023-11-29
297,2,Wanted Scoundrels,$0.02,2023-11-29
298,2,Watertrap Weaver,$0.03,2023-11-29
299,2,Wildgrowth Walker,$0.33,2023-11-29
300,2,Wily Goblin,$0.35,2023-11-29
301,2,Wind Strider,$0.02,2023-11-29
302,2,Woodland Stream,$0.10,2023-11-29
