setCode,name,rarity,manaCost,colorIdentity,types,subtypes,power,toughness,quantity,nm,lp,p,foil,text
AFR,A-Dawnbringer Cleric,common,{1}{W},W,Creature,"Human, Cleric",1,4,0,0,0,0,0,"When Dawnbringer Cleric enters the battlefield, choose one —\n• Cure Wounds — You gain 2 life.\n• Dispel Magic — Destroy target enchantment.\n• Gentle Repose — Exile target card from a graveyard."
AFR,Delver's Torch,common,{1}{W},W,Artifact,Equipment,0,0,0,0,0,0,0,"Equipped creature gets +1/+1.\nWhenever equipped creature attacks, venture into the dungeon. (Enter the first room or advance to the next room.)\nEquip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)"
AFR,Devoted Paladin,common,{4}{W},W,Creature,"Orc, Knight",4,4,0,0,0,0,0,"Beacon of Hope — When Devoted Paladin enters the battlefield, creatures you control get +1/+1 and gain vigilance until end of turn."
AFR,Divine Smite,uncommon,{1}{W},W,Instant,0,0,0,0,0,0,0,0,"Target creature or planeswalker an opponent controls phases out. If that permanent is black, exile it instead. (If it phases out, treat it and anything attached to it as though they don't exist until its controller's next turn.)"
AFR,Dragon's Disciple,uncommon,{1}{W},W,Creature,"Human, Monk",1,3,0,0,0,0,0,"As Dragon's Disciple enters the battlefield, you may reveal a Dragon card from your hand. If you do or if you control a Dragon, Dragon's Disciple enters the battlefield with a +1/+1 counter on it.\nDragons you control have ward {1}. (Whenever a Dragon you control becomes the target of a spell or ability an opponent controls, counter it unless that player pays {1}.)"
AFR,Dwarfhold Champion,common,{1}{W},W,Creature,"Dwarf, Warrior",3,1,0,0,0,0,0,"As long as Dwarfhold Champion is equipped, it gets +0/+2."
AFR,A-Dwarfhold Champion,common,{1}{W},W,Creature,"Dwarf, Warrior",3,1,0,0,0,0,0,"Ward {1}\nAs long as Dwarfhold Champion is equipped, it gets +0/+2."
AFR,Flumph,rare,{1}{W},W,Creature,Jellyfish,0,4,0,0,0,0,0,"Defender, flying\nWhenever Flumph is dealt damage, you and target opponent each draw a card."
AFR,Gloom Stalker,common,{2}{W},W,Creature,"Dwarf, Ranger",2,3,0,0,0,0,0,"As long as you've completed a dungeon, Gloom Stalker has double strike."
AFR,Grand Master of Flowers,mythic,{2}{W}{W},W,Planeswalker,Bahamut,0,0,0,0,0,0,0,"As long as Grand Master of Flowers has seven or more loyalty counters on him, he's a 7/7 Dragon God creature with flying and indestructible.\n[+1]: Target creature without first strike, double strike, or vigilance can't attack or block until your next turn.\n[+1]: Search your library and/or graveyard for a card named Monk of the Open Hand, reveal it, and put it into your hand. If you search your library this way, shuffle."
AFR,Guardian of Faith,rare,{1}{W}{W},W,Creature,"Spirit, Knight",3,2,0,0,0,0,0,"Flash\nVigilance\nWhen Guardian of Faith enters the battlefield, any number of other target creatures you control phase out. (Treat them and anything attached to them as though they don't exist until their controller's next turn.)"
AFR,Half-Elf Monk,common,{3}{W},W,Creature,"Human, Elf, Monk",1,4,0,0,0,0,0,"Vigilance\nStunning Strike — {1}{W}, {T}: Tap target creature."
AFR,"Icingdeath, Frost Tyrant",mythic,{2}{W}{W},W,Creature,Dragon,4,3,0,0,0,0,0,"Flying, vigilance\nWhen Icingdeath, Frost Tyrant dies, create Icingdeath, Frost Tongue, a legendary white Equipment artifact token with ""Equipped creature gets +2/+0,"" ""Whenever equipped creature attacks, tap target creature defending player controls,"" and equip {2}."
AFR,Ingenious Smith,uncommon,{1}{W},W,Creature,"Human, Artificer",1,1,0,0,0,0,0,"When Ingenious Smith enters the battlefield, look at the top four cards of your library. You may reveal an artifact card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.\nWhenever one or more artifacts enter the battlefield under your control, put a +1/+1 counter on Ingenious Smith. This ability triggers only once each turn."
AFR,Keen-Eared Sentry,uncommon,{1}{W},W,Creature,"Human, Soldier",2,1,0,0,0,0,0,You have hexproof. (You can't be the target of spells or abilities your opponents control.)\nEach opponent can't venture into the dungeon more than once each turn.
AFR,Loyal Warhound,rare,{1}{W},W,Creature,Dog,3,1,0,0,0,0,0,"Vigilance\nWhen Loyal Warhound enters the battlefield, if an opponent controls more lands than you, search your library for a basic Plains card, put it onto the battlefield tapped, then shuffle."
AFR,Minimus Containment,common,{2}{W},W,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant nonland permanent\nEnchanted permanent is a Treasure artifact with ""{T}, Sacrifice this artifact: Add one mana of any color,"" and it loses all other abilities. (If it was a creature, it's no longer a creature.)"
AFR,Monk of the Open Hand,uncommon,{W},W,Creature,"Elf, Monk",1,1,0,0,0,0,0,"Flurry of Blows — Whenever you cast your second spell each turn, put a +1/+1 counter on Monk of the Open Hand."
AFR,Moon-Blessed Cleric,uncommon,{2}{W},W,Creature,"Human, Elf, Cleric",3,2,0,0,0,0,0,"Divine Intervention — When Moon-Blessed Cleric enters the battlefield, you may search your library for an enchantment card, reveal it, then shuffle and put that card on top."
AFR,"Nadaar, Selfless Paladin",rare,{2}{W},W,Creature,"Dragon, Knight",3,3,0,0,0,0,0,"Vigilance\nWhenever Nadaar, Selfless Paladin enters the battlefield or attacks, venture into the dungeon. (Enter the first room or advance to the next room.)\nOther creatures you control get +1/+1 as long as you've completed a dungeon."
AFR,Oswald Fiddlebender,rare,{1}{W},W,Creature,"Gnome, Artificer",2,2,0,0,0,0,0,"Magical Tinkering — {W}, {T}, Sacrifice an artifact: Search your library for an artifact card with mana value equal to 1 plus the sacrificed artifact's mana value, put it onto the battlefield, then shuffle. Activate only as a sorcery."
AFR,Paladin Class,rare,{W},W,Enchantment,Class,0,0,0,0,0,0,0,"(Gain the next level as a sorcery to add its ability.)\nSpells your opponents cast during your turn cost {1} more to cast.\n{2}{W}: Level 2\nCreatures you control get +1/+1.\n{4}{W}: Level 3\nWhenever you attack, until end of turn, target attacking creature gets +1/+1 for each other attacking creature and gains double strike."
AFR,Paladin's Shield,common,{1}{W},W,Artifact,Equipment,0,0,0,0,0,0,0,"Flash\nWhen Paladin's Shield enters the battlefield, attach it to target creature you control.\nEquipped creature gets +0/+2.\nEquip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)"
AFR,Planar Ally,common,{3}{W}{W},W,Creature,Angel,3,3,0,0,0,0,0,"Flying\nWhenever Planar Ally attacks, venture into the dungeon. (Enter the first room or advance to the next room.)"
AFR,Plate Armor,uncommon,{2}{W},W,Artifact,Equipment,0,0,0,0,0,0,0,"Equipped creature gets +3/+3 and has ward {1}. (Whenever equipped creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {1}.)\nEquip {3}. This ability costs {1} less to activate for each other Equipment you control."
AFR,A-Plate Armor,uncommon,{1}{W},W,Artifact,Equipment,0,0,0,0,0,0,0,"Equipped creature gets +3/+3 and has ward {1}. (Whenever equipped creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {1}.)\nEquip {3}. This ability costs {1} less to activate for each other Equipment you control."
AFR,Portable Hole,uncommon,{W},W,Artifact,0,0,0,0,0,0,0,0,"When Portable Hole enters the battlefield, exile target nonland permanent an opponent controls with mana value 2 or less until Portable Hole leaves the battlefield."
AFR,Potion of Healing,common,{1}{W},W,Artifact,0,0,0,0,0,0,0,0,"When Potion of Healing enters the battlefield, draw a card.\n{W}, {T}, Sacrifice Potion of Healing: You gain 3 life."
AFR,Priest of Ancient Lore,common,{2}{W},W,Creature,"Dwarf, Cleric",2,1,0,0,0,0,0,"When Priest of Ancient Lore enters the battlefield, you gain 1 life and draw a card."
AFR,Rally Maneuver,uncommon,{2}{W},W,Instant,0,0,0,0,0,0,0,0,Target creature gets +2/+0 and gains first strike until end of turn. Up to one other target creature gets +0/+2 and gains lifelink until end of turn.
AFR,Ranger's Hawk,common,{W},W,Creature,Bird,1,1,0,0,0,0,0,"Flying\n{3}, {T}, Tap another untapped creature you control: Venture into the dungeon. Activate only as a sorcery. (Enter the first room or advance to the next room.)"
AFR,Steadfast Paladin,common,{1}{W},W,Creature,"Dwarf, Knight",2,2,0,0,0,0,0,Lifelink
AFR,Teleportation Circle,rare,{3}{W},W,Enchantment,0,0,0,0,0,0,0,0,"At the beginning of your end step, exile up to one target artifact or creature you control, then return that card to the battlefield under its owner's control."
AFR,Veteran Dungeoneer,common,{3}{W},W,Creature,"Human, Warrior",3,4,0,0,0,0,0,"When Veteran Dungeoneer enters the battlefield, venture into the dungeon. (Enter the first room or advance to the next room.)"
AFR,White Dragon,uncommon,{4}{W}{W},W,Creature,Dragon,4,4,0,0,0,0,0,"Flying\nCold Breath — When White Dragon enters the battlefield, tap target creature an opponent controls. That creature doesn't untap during its controller's next untap step."
AFR,You Hear Something on Watch,common,{1}{W},W,Instant,0,0,0,0,0,0,0,0,Choose one —\n• Rouse the Party — Creatures you control get +1/+1 until end of turn.\n• Set Off Traps — This spell deals 5 damage to target attacking creature.
AFR,You're Ambushed on the Road,common,{W},W,Instant,0,0,0,0,0,0,0,0,Choose one —\n• Make a Retreat — Return target creature you control to its owner's hand.\n• Stand and Fight — Target creature gets +1/+3 until end of turn.
AFR,Aberrant Mind Sorcerer,uncommon,{4}{U},U,Creature,"Human, Elf, Shaman",3,4,0,0,0,0,0,"Psionic Spells — When Aberrant Mind Sorcerer enters the battlefield, choose target instant or sorcery card in your graveyard, then roll a d20.\n1—9 | You may put that card on top of your library.\n10—20 | Return that card to your hand."
AFR,Air-Cult Elemental,common,{4}{U}{U},U,Creature,Elemental,2,5,0,0,0,0,0,"Flying\nWhirlwind — When Air-Cult Elemental enters the battlefield, return up to one other target creature to its owner's hand."
AFR,Arcane Investigator,common,{1}{U},U,Creature,"Elf, Wizard",2,1,0,0,0,0,0,Search the Room — {5}{U}: Roll a d20.\n1—9 | Draw a card.\n10—20 | Look at the top three cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.
AFR,Bar the Gate,common,{2}{U},U,Instant,0,0,0,0,0,0,0,0,Counter target creature or planeswalker spell. Venture into the dungeon. (Enter the first room or advance to the next room.)
AFR,The Blackstaff of Waterdeep,rare,{U},U,Artifact,0,0,0,0,0,0,0,0,"You may choose not to untap The Blackstaff of Waterdeep during your untap step.\nAnimate Walking Statue — {1}{U}, {T}: Another target nontoken artifact you control becomes a 4/4 artifact creature for as long as The Blackstaff of Waterdeep remains tapped. Activate only as a sorcery."
AFR,Blue Dragon,uncommon,{5}{U}{U},U,Creature,Dragon,5,5,0,0,0,0,0,"Flying\nLightning Breath — When Blue Dragon enters the battlefield, until your next turn, target creature an opponent controls gets -3/-0, up to one other target creature gets -2/-0, and up to one other target creature gets -1/-0."
AFR,Charmed Sleep,common,{1}{U}{U},U,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant creature\nWhen Charmed Sleep enters the battlefield, tap enchanted creature.\nEnchanted creature doesn't untap during its controller's untap step."
AFR,Clever Conjurer,common,{2}{U},U,Creature,"Gnome, Wizard",2,3,0,0,0,0,0,Mage Hand — {T}: Untap target permanent not named Clever Conjurer. Activate only as a sorcery.
AFR,Contact Other Plane,common,{3}{U},U,Instant,0,0,0,0,0,0,0,0,"Roll a d20.\n1—9 | Draw two cards.\n10—19 | Scry 2, then draw two cards.\n20 | Scry 3, then draw three cards."
AFR,Demilich,mythic,{U}{U}{U}{U},U,Creature,"Skeleton, Wizard",4,3,0,0,0,0,0,"This spell costs {U} less to cast for each instant and sorcery spell you've cast this turn.\nWhenever Demilich attacks, exile up to one target instant or sorcery card from your graveyard. Copy it. You may cast the copy.\nYou may cast Demilich from your graveyard by exiling four instant and/or sorcery cards from your graveyard in addition to paying its other costs."
AFR,A-Demilich,mythic,{U}{U}{U}{U},U,Creature,"Skeleton, Wizard",4,4,0,0,0,0,0,"This spell costs {U} less to cast for each instant and sorcery spell you've cast this turn.\nWhenever Demilich attacks, exile up to one target instant or sorcery card from your graveyard. Copy it. You may cast the copy.\nYou may cast Demilich from your graveyard by exiling four instant and/or sorcery cards from your graveyard in addition to paying its other costs."
AFR,Displacer Beast,uncommon,{2}{U},U,Creature,"Cat, Beast",3,2,0,0,0,0,0,"When Displacer Beast enters the battlefield, venture into the dungeon. (Enter the first room or advance to the next room.)\nDisplacement — {3}{U}: Return Displacer Beast to its owner's hand."
AFR,Djinni Windseer,common,{3}{U},U,Creature,Djinn,3,3,0,0,0,0,0,"Flying\nWhen Djinni Windseer enters the battlefield, roll a d20.\n1—9 | Scry 1.\n10—19 | Scry 2.\n20 | Scry 3."
AFR,Dragon Turtle,rare,{1}{U}{U},U,Creature,"Dragon, Turtle",3,5,0,0,0,0,0,"Flash\nDrag Below — When Dragon Turtle enters the battlefield, tap it and up to one target creature an opponent controls. They don't untap during their controllers' next untap steps."
AFR,Eccentric Apprentice,uncommon,{2}{U},U,Creature,"Tiefling, Wizard",2,2,0,0,0,0,0,"Flying\nWhen Eccentric Apprentice enters the battlefield, venture into the dungeon. (Enter the first room or advance to the next room.)\nAt the beginning of combat on your turn, if you've completed a dungeon, up to one target creature becomes a Bird with base power and toughness 1/1 and flying until end of turn."
AFR,Feywild Trickster,uncommon,{2}{U},U,Creature,"Gnome, Warlock",2,2,0,0,0,0,0,"Whenever you roll one or more dice, create a 1/1 blue Faerie Dragon creature token with flying."
AFR,Fly,uncommon,{U},U,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant creature\nEnchanted creature has flying and ""Whenever this creature deals combat damage to a player, venture into the dungeon."" (Enter the first room or advance to the next room.)"
AFR,"Grazilaxx, Illithid Scholar",rare,{1}{U}{U},U,Creature,Horror,3,2,0,0,0,0,0,"Whenever a creature you control becomes blocked, you may return it to its owner's hand.\nWhenever one or more creatures you control deal combat damage to a player, draw a card."
AFR,Guild Thief,uncommon,{1}{U},U,Creature,"Orc, Rogue",1,1,0,0,0,0,0,"Whenever Guild Thief deals combat damage to a player, put a +1/+1 counter on it.\nCunning Action — {3}{U}: Guild Thief can't be blocked this turn."
AFR,"Iymrith, Desert Doom",mythic,{3}{U}{U},U,Creature,Dragon,5,5,0,0,0,0,0,"Flying\nIymrith, Desert Doom has ward {4} as long as it's untapped.\nWhenever Iymrith deals combat damage to a player, draw a card. Then if you have fewer than three cards in hand, draw cards equal to the difference."
AFR,Mind Flayer,rare,{3}{U}{U},U,Creature,Horror,3,3,0,0,0,0,0,"Dominate Monster — When Mind Flayer enters the battlefield, gain control of target creature for as long as you control Mind Flayer."
AFR,Mordenkainen,mythic,{4}{U}{U},U,Planeswalker,Mordenkainen,0,0,0,0,0,0,0,"[+2]: Draw two cards, then put a card from your hand on the bottom of your library.\n[−2]: Create a blue Dog Illusion creature token with ""This creature's power and toughness are each equal to twice the number of cards in your hand.""\n[−10]: Exchange your hand and library, then shuffle. You get an emblem with ""You have no maximum hand size."""
AFR,Mordenkainen's Polymorph,common,{1}{U},U,Instant,0,0,0,0,0,0,0,0,"Until end of turn, target creature becomes a Dragon with base power and toughness 4/4 and gains flying. (It loses all other creature types.)"
AFR,Pixie Guide,common,{1}{U},U,Creature,Faerie,1,3,0,0,0,0,0,"Flying\nGrant an Advantage — If you would roll one or more dice, instead roll that many dice plus one and ignore the lowest roll."
AFR,Power of Persuasion,uncommon,{2}{U},U,Sorcery,0,0,0,0,0,0,0,0,"Choose target creature an opponent controls, then roll a d20.\n1—9 | Return it to its owner's hand.\n10—19 | Its owner puts it on the top or bottom of their library.\n20 | Gain control of it until the end of your next turn."
AFR,Ray of Frost,uncommon,{1}{U},U,Enchantment,Aura,0,0,0,0,0,0,0,"Flash\nEnchant creature\nWhen Ray of Frost enters the battlefield, if enchanted creature is red, tap it.\nAs long as enchanted creature is red, it loses all abilities.\nEnchanted creature doesn't untap during its controller's untap step."
AFR,Rimeshield Frost Giant,common,{3}{U}{U},U,Creature,"Giant, Warrior",4,5,0,0,0,0,0,"Ward {3} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {3}.)"
AFR,Scion of Stygia,common,{2}{U},U,Creature,"Tiefling, Shaman",2,1,0,0,0,0,0,"Flash\nCone of Cold — When Scion of Stygia enters the battlefield, choose target creature an opponent controls, then roll a d20.\n1—9 | Tap that creature.\n10—20 | Tap that creature. It doesn't untap during its controller's next untap step."
AFR,Secret Door,common,{U},U,"Artifact, Creature",Wall,0,4,0,0,0,0,0,Defender\n{4}{U}: Venture into the dungeon. Activate only as a sorcery. (Enter the first room or advance to the next room.)
AFR,Shocking Grasp,common,{1}{U},U,Instant,0,0,0,0,0,0,0,0,Target creature gets -2/-0 until end of turn.\nDraw a card.
AFR,Shortcut Seeker,common,{3}{U},U,Creature,"Human, Rogue",2,5,0,0,0,0,0,"Whenever Shortcut Seeker deals combat damage to a player, venture into the dungeon. (Enter the first room or advance to the next room.)"
AFR,Silver Raven,common,{U},U,"Artifact, Creature",Bird,1,1,0,0,0,0,0,"Flying\nWhen Silver Raven enters the battlefield, scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)"
AFR,Soulknife Spy,common,{2}{U},U,Creature,"Elf, Rogue",3,2,0,0,0,0,0,"Whenever Soulknife Spy deals combat damage to a player, draw a card."
AFR,Split the Party,uncommon,{3}{U}{U},U,Sorcery,0,0,0,0,0,0,0,0,"Choose target player. Return half the creatures they control to their owner's hand, rounded up."
AFR,Sudden Insight,uncommon,{4}{U}{U},U,Instant,0,0,0,0,0,0,0,0,Draw a card for each different mana value among nonland cards in your graveyard.
AFR,Tasha's Hideous Laughter,rare,{1}{U}{U},U,Sorcery,0,0,0,0,0,0,0,0,Each opponent exiles cards from the top of their library until that player has exiled cards with total mana value 20 or more.
AFR,Trickster's Talisman,uncommon,{U},U,Artifact,Equipment,0,0,0,0,0,0,0,"Invoke Duplicity — Equipped creature gets +1/+1 and has ""Whenever this creature deals combat damage to a player, you may sacrifice Trickster's Talisman. If you do, create a token that's a copy of this creature.""\nEquip {2}"
AFR,True Polymorph,rare,{4}{U}{U},U,Instant,0,0,0,0,0,0,0,0,Target artifact or creature becomes a copy of another target artifact or creature.
AFR,Wizard Class,uncommon,{U},U,Enchantment,Class,0,0,0,0,0,0,0,"(Gain the next level as a sorcery to add its ability.)\nYou have no maximum hand size.\n{2}{U}: Level 2\nWhen this Class becomes level 2, draw two cards.\n{4}{U}: Level 3\nWhenever you draw a card, put a +1/+1 counter on target creature you control."
AFR,A-Wizard Class,uncommon,{U},U,Enchantment,Class,0,0,0,0,0,0,0,"(Gain the next level as a sorcery to add its ability.)\nYou have no maximum hand size.\n{2}{U}: Level 2\nWhen this Class becomes level 2, draw two cards.\n{2}{U}: Level 3\nWhenever you draw a card, put a +1/+1 counter on target creature you control."
AFR,Wizard's Spellbook,rare,{5}{U}{U},U,Artifact,0,0,0,0,0,0,0,0,{T}: Exile target instant or sorcery card from a graveyard. Roll a d20. Activate only as a sorcery.\n1—9 | Copy that card. You may cast the copy.\n10—19 | Copy that card. You may cast the copy by paying {1} rather than paying its mana cost.\n20 | Copy each card exiled with Wizard's Spellbook. You may cast any number of the copies without paying their mana costs.
AFR,You Come to a River,common,{1}{U},U,Instant,0,0,0,0,0,0,0,0,Choose one —\n• Fight the Current — Return target nonland permanent to its owner's hand.\n• Find a Crossing — Target creature gets +1/+0 until end of turn and can't be blocked this turn.
AFR,You Find the Villains' Lair,common,{1}{U}{U},U,Instant,0,0,0,0,0,0,0,0,"Choose one —\n• Foil Their Scheme — Counter target spell.\n• Learn Their Secrets — Draw two cards, then discard two cards."
AFR,You See a Guard Approach,common,{U},U,Instant,0,0,0,0,0,0,0,0,Choose one —\n• Distract the Guard — Tap target creature.\n• Hide — Target creature you control gains hexproof until end of turn. (It can't be the target of spells or abilities your opponents control.)
AFR,Yuan-Ti Malison,rare,{1}{U},U,Creature,"Snake, Rogue",2,1,0,0,0,0,0,"Yuan-Ti Malison can't be blocked as long as it's attacking alone.\nWhenever Yuan-Ti Malison deals combat damage to a player, venture into the dungeon. (Enter the first room or advance to the next room.)"
AFR,Acererak the Archlich,mythic,{2}{B},B,Creature,"Zombie, Wizard",5,5,0,0,0,0,0,"When Acererak the Archlich enters the battlefield, if you haven't completed Tomb of Annihilation, return Acererak the Archlich to its owner's hand and venture into the dungeon.\nWhenever Acererak the Archlich attacks, for each opponent, you create a 2/2 black Zombie creature token unless that player sacrifices a creature."
AFR,A-Acererak the Archlich,mythic,{2}{B},B,Creature,"Zombie, Wizard",5,5,0,0,0,0,0,"When Acererak the Archlich enters the battlefield, if you haven't completed Tomb of Annihilation, return Acererak the Archlich to its owner's hand and venture into the dungeon.\nWhenever Acererak the Archlich attacks, create a number of 2/2 black Zombie creature tokens equal to the number of opponents you have."
AFR,Asmodeus the Archfiend,rare,{4}{B}{B},B,Creature,"Devil, God",6,6,0,0,0,0,0,"Binding Contract — If you would draw a card, exile the top card of your library face down instead.\n{B}{B}{B}: Draw seven cards.\n{B}: Return all cards exiled with Asmodeus the Archfiend to their owner's hand and you lose that much life."
AFR,Baleful Beholder,common,{4}{B}{B},B,Creature,Beholder,6,5,0,0,0,0,0,"When Baleful Beholder enters the battlefield, choose one —\n• Antimagic Cone — Each opponent sacrifices an enchantment.\n• Fear Ray — Creatures you control gain menace until end of turn. (A creature with menace can't be blocked except by two or more creatures.)"
AFR,Black Dragon,uncommon,{5}{B}{B},B,Creature,Dragon,4,4,0,0,0,0,0,"Flying\nAcid Breath — When Black Dragon enters the battlefield, target creature an opponent controls gets -3/-3 until end of turn."
AFR,The Book of Vile Darkness,mythic,{B}{B}{B},B,Artifact,0,0,0,0,0,0,0,0,"At the beginning of your end step, if you lost 2 or more life this turn, create a 2/2 black Zombie creature token.\n{T}, Exile The Book of Vile Darkness and artifacts you control named Eye of Vecna and Hand of Vecna: Create Vecna, a legendary 8/8 black Zombie God creature token with indestructible and all triggered abilities of the exiled cards."
AFR,Check for Traps,uncommon,{1}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Target opponent reveals their hand. You choose a nonland card from it. Exile that card. If an instant card or a card with flash is exiled this way, they lose 1 life. Otherwise, you lose 1 life."
AFR,Clattering Skeletons,common,{3}{B},B,Creature,Skeleton,4,3,0,0,0,0,0,"When Clattering Skeletons dies, venture into the dungeon. (Enter the first room or advance to the next room.)"
AFR,Deadly Dispute,common,{1}{B},B,Instant,0,0,0,0,0,0,0,0,"As an additional cost to cast this spell, sacrifice an artifact or creature.\nDraw two cards and create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")"
AFR,Death-Priest of Myrkul,uncommon,{2}{B}{B},B,Creature,"Tiefling, Cleric",2,2,0,0,0,0,0,"Skeletons, Vampires, and Zombies you control get +1/+1.\nAt the beginning of your end step, if a creature died this turn, you may pay {1}. If you do, create a 1/1 black Skeleton creature token."
AFR,A-Death-Priest of Myrkul,uncommon,{2}{B}{B},B,Creature,"Tiefling, Cleric",3,3,0,0,0,0,0,"Skeletons, Vampires, and Zombies you control get +1/+1.\nAt the beginning of your end step, if a creature died this turn, create a 1/1 black Skeleton creature token."
AFR,Demogorgon's Clutches,uncommon,{2}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Target opponent discards two cards, mills two cards, and loses 2 life. (To mill a card, a player puts the top card of their library into their graveyard.)"
AFR,Devour Intellect,common,{B},B,Sorcery,0,0,0,0,0,0,0,0,"Target opponent discards a card. If mana from a Treasure was spent to cast this spell, instead that player reveals their hand, you choose a nonland card from it, then that player discards that card."
AFR,Drider,uncommon,{4}{B},B,Creature,"Elf, Spider",4,3,0,0,0,0,0,"Reach\nWhenever Drider deals combat damage to a player, create a 2/1 black Spider creature token with menace and reach."
AFR,Dungeon Crawler,uncommon,{B},B,Creature,Zombie,2,1,0,0,0,0,0,"Dungeon Crawler enters the battlefield tapped.\nWhenever you complete a dungeon, you may return Dungeon Crawler from your graveyard to your hand."
AFR,"Ebondeath, Dracolich",mythic,{2}{B}{B},B,Creature,"Zombie, Dragon",5,2,0,0,0,0,0,"Flash\nFlying\nEbondeath, Dracolich enters the battlefield tapped.\nYou may cast Ebondeath, Dracolich from your graveyard if a creature not named Ebondeath, Dracolich died this turn."
AFR,Eyes of the Beholder,common,{4}{B}{B},B,Instant,0,0,0,0,0,0,0,0,Target creature gets -11/-11 until end of turn.
AFR,Fates' Reversal,common,{1}{B},B,Sorcery,0,0,0,0,0,0,0,0,Return up to one target creature card from your graveyard to your hand. Venture into the dungeon. (Enter the first room or advance to the next room.)
AFR,A-Fates' Reversal,common,{B},B,Sorcery,0,0,0,0,0,0,0,0,Return up to one target creature card from your graveyard to your hand. Venture into the dungeon. (Enter the first room or advance to the next room.)
AFR,Feign Death,common,{B},B,Instant,0,0,0,0,0,0,0,0,"Until end of turn, target creature gains ""When this creature dies, return it to the battlefield tapped under its owner's control with a +1/+1 counter on it."""
AFR,Forsworn Paladin,rare,{B},B,Creature,"Human, Knight",1,1,0,0,0,0,0,"Menace\n{1}{B}, {T}, Pay 1 life: Create a Treasure token.\n{2}{B}: Target creature gets +2/+0 until end of turn. If mana from a Treasure was spent to activate this ability, that creature also gains deathtouch until end of turn."
