setCode,name,rarity,manaCost,colorIdentity,types,subtypes,power,toughness,quantity,nm,lp,p,foil,text
RNA,Knight of Sorrows,common,{4}{W},W,Creature,"Human, Knight",3,3,0,0,0,0,0,"Knight of Sorrows can block an additional creature each combat.\nAfterlife 1 (When this creature dies, create a 1/1 white and black Spirit creature token with flying.)"
RNA,Lumbering Battlement,rare,{4}{W},W,Creature,Beast,4,5,0,0,0,0,0,"Vigilance\nWhen Lumbering Battlement enters the battlefield, exile any number of other nontoken creatures you control until it leaves the battlefield.\nLumbering Battlement gets +2/+2 for each card exiled with it."
RNA,Ministrant of Obligation,uncommon,{2}{W},W,Creature,"Human, Cleric",2,1,0,0,0,0,0,"Afterlife 2 (When this creature dies, create two 1/1 white and black Spirit creature tokens with flying.)"
RNA,Prowling Caracal,common,{1}{W},W,Creature,Cat,3,1,0,0,0,0,0,0
RNA,Rally to Battle,uncommon,{3}{W},W,Instant,0,0,0,0,0,0,0,0,Creatures you control get +1/+3 until end of turn. Untap them.
RNA,Resolute Watchdog,uncommon,{W},W,Creature,Dog,1,3,0,0,0,0,0,"Defender\n{1}, Sacrifice Resolute Watchdog: Target creature you control gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)"
RNA,Sentinel's Mark,uncommon,{1}{W},W,Enchantment,Aura,0,0,0,0,0,0,0,"Flash\nEnchant creature\nEnchanted creature gets +1/+2 and has vigilance.\nAddendum — When Sentinel's Mark enters the battlefield, if you cast it during your main phase, enchanted creature gains lifelink until end of turn."
RNA,Sky Tether,uncommon,{W},W,Enchantment,Aura,0,0,0,0,0,0,0,Enchant creature\nEnchanted creature has defender and loses flying.
RNA,Smothering Tithe,rare,{3}{W},W,Enchantment,0,0,0,0,0,0,0,0,"Whenever an opponent draws a card, that player may pay {2}. If the player doesn't, you create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")"
RNA,Spirit of the Spires,uncommon,{3}{W},W,Creature,Spirit,2,4,0,0,0,0,0,Flying\nOther creatures you control with flying get +0/+1.
RNA,Summary Judgment,common,{1}{W},W,Instant,0,0,0,0,0,0,0,0,"Summary Judgment deals 3 damage to target tapped creature.\nAddendum — If you cast this spell during your main phase, it deals 5 damage instead."
RNA,Syndicate Messenger,common,{3}{W},W,Creature,Bird,2,3,0,0,0,0,0,"Flying\nAfterlife 1 (When this creature dies, create a 1/1 white and black Spirit creature token with flying.)"
RNA,Tenth District Veteran,common,{2}{W},W,Creature,"Human, Soldier",2,3,0,0,0,0,0,"Vigilance\nWhenever Tenth District Veteran attacks, untap another target creature you control."
RNA,Tithe Taker,rare,{1}{W},W,Creature,"Human, Soldier",2,1,0,0,0,0,0,"During your turn, spells your opponents cast cost {1} more to cast and abilities your opponents activate cost {1} more to activate unless they're mana abilities.\nAfterlife 1 (When this creature dies, create a 1/1 white and black Spirit creature token with flying.)"
RNA,Twilight Panther,common,{W},"B, W",Creature,"Cat, Spirit",1,2,0,0,0,0,0,{B}: Twilight Panther gains deathtouch until end of turn.
RNA,Unbreakable Formation,rare,{2}{W},W,Instant,0,0,0,0,0,0,0,0,"Creatures you control gain indestructible until end of turn.\nAddendum — If you cast this spell during your main phase, put a +1/+1 counter on each of those creatures and they gain vigilance until end of turn."
RNA,Watchful Giant,common,{5}{W},W,Creature,"Giant, Soldier",3,6,0,0,0,0,0,"When Watchful Giant enters the battlefield, create a 1/1 white Human creature token."
RNA,Arrester's Admonition,common,{2}{U},U,Instant,0,0,0,0,0,0,0,0,"Return target creature to its owner's hand.\nAddendum — If you cast this spell during your main phase, draw a card."
RNA,Benthic Biomancer,rare,{U},U,Creature,"Merfolk, Wizard, Mutant",1,1,0,0,0,0,0,"{1}{U}: Adapt 1. (If this creature has no +1/+1 counters on it, put a +1/+1 counter on it.)\nWhenever one or more +1/+1 counters are put on Benthic Biomancer, draw a card, then discard a card."
RNA,Chillbringer,common,{4}{U},U,Creature,Elemental,3,3,0,0,0,0,0,"Flying\nWhen Chillbringer enters the battlefield, tap target creature an opponent controls. It doesn't untap during its controller's next untap step."
RNA,Clear the Mind,common,{2}{U},U,Sorcery,0,0,0,0,0,0,0,0,Target player shuffles their graveyard into their library.\nDraw a card.
RNA,Code of Constraint,uncommon,{2}{U},U,Instant,0,0,0,0,0,0,0,0,"Target creature gets -4/-0 until end of turn.\nDraw a card.\nAddendum — If you cast this spell during your main phase, tap that creature and it doesn't untap during its controller's next untap step."
RNA,Coral Commando,common,{2}{U},U,Creature,"Merfolk, Warrior",3,2,0,0,0,0,0,0
RNA,Essence Capture,uncommon,{U}{U},U,Instant,0,0,0,0,0,0,0,0,Counter target creature spell. Put a +1/+1 counter on up to one target creature you control.
RNA,Eyes Everywhere,uncommon,{2}{U},U,Enchantment,0,0,0,0,0,0,0,0,"At the beginning of your upkeep, scry 1.\n{5}{U}: Exchange control of Eyes Everywhere and target nonland permanent. Activate only as a sorcery."
RNA,Faerie Duelist,common,{1}{U},U,Creature,"Faerie, Rogue",1,2,0,0,0,0,0,"Flash\nFlying\nWhen Faerie Duelist enters the battlefield, target creature an opponent controls gets -2/-0 until end of turn."
RNA,Gateway Sneak,uncommon,{2}{U},U,Creature,"Vedalken, Rogue",1,3,0,0,0,0,0,"Whenever a Gate enters the battlefield under your control, Gateway Sneak can't be blocked this turn.\nWhenever Gateway Sneak deals combat damage to a player, draw a card."
RNA,Humongulus,common,{4}{U},U,Creature,Homunculus,2,5,0,0,0,0,0,Hexproof (This creature can't be the target of spells or abilities your opponents control.)
RNA,Mass Manipulation,rare,{X}{X}{U}{U}{U}{U},U,Sorcery,0,0,0,0,0,0,0,0,Gain control of X target creatures and/or planeswalkers.
RNA,Mesmerizing Benthid,mythic,{3}{U}{U},U,Creature,Octopus,4,5,0,0,0,0,0,"When Mesmerizing Benthid enters the battlefield, create two 0/2 blue Illusion creature tokens with ""Whenever this creature blocks a creature, that creature doesn't untap during its controller's next untap step.""\nMesmerizing Benthid has hexproof as long as you control an Illusion."
RNA,Persistent Petitioners,common,{1}{U},U,Creature,"Human, Advisor",1,3,0,0,0,0,0,"{1}, {T}: Target player mills a card.\nTap four untapped Advisors you control: Target player mills twelve cards.\nA deck can have any number of cards named Persistent Petitioners."
RNA,Precognitive Perception,rare,{3}{U}{U},U,Instant,0,0,0,0,0,0,0,0,"Draw three cards.\nAddendum — If you cast this spell during your main phase, instead scry 3, then draw three cards."
RNA,Prying Eyes,common,{4}{U}{U},U,Instant,0,0,0,0,0,0,0,0,"Draw four cards, then discard two cards."
RNA,Pteramander,uncommon,{U},U,Creature,"Salamander, Drake",1,1,0,0,0,0,0,"Flying\n{7}{U}: Adapt 4. This ability costs {1} less to activate for each instant and sorcery card in your graveyard. (If this creature has no +1/+1 counters on it, put four +1/+1 counters on it.)"
RNA,Quench,common,{1}{U},U,Instant,0,0,0,0,0,0,0,0,Counter target spell unless its controller pays {2}.
RNA,Sage's Row Savant,common,{1}{U},U,Creature,"Vedalken, Wizard",2,1,0,0,0,0,0,"When Sage's Row Savant enters the battlefield, scry 2."
RNA,Senate Courier,common,{2}{U},"U, W",Creature,Bird,1,4,0,0,0,0,0,Flying\n{1}{W}: Senate Courier gains vigilance until end of turn.
RNA,Shimmer of Possibility,common,{1}{U},U,Sorcery,0,0,0,0,0,0,0,0,Look at the top four cards of your library. Put one of them into your hand and the rest on the bottom of your library in a random order.
RNA,Skatewing Spy,uncommon,{3}{U},U,Creature,"Vedalken, Rogue, Mutant",2,3,0,0,0,0,0,"{5}{U}: Adapt 2. (If this creature has no +1/+1 counters on it, put two +1/+1 counters on it.)\nEach creature you control with a +1/+1 counter on it has flying."
RNA,Skitter Eel,common,{3}{U},U,Creature,"Fish, Crab",3,3,0,0,0,0,0,"{2}{U}: Adapt 2. (If this creature has no +1/+1 counters on it, put two +1/+1 counters on it.)"
RNA,Slimebind,common,{1}{U},U,Enchantment,Aura,0,0,0,0,0,0,0,Flash\nEnchant creature\nEnchanted creature gets -4/-0.
RNA,Sphinx of Foresight,rare,{2}{U}{U},U,Creature,Sphinx,4,4,0,0,0,0,0,"You may reveal this card from your opening hand. If you do, scry 3 at the beginning of your first upkeep.\nFlying\nAt the beginning of your upkeep, scry 1."
RNA,Swirling Torrent,uncommon,{5}{U},U,Sorcery,0,0,0,0,0,0,0,0,Choose one or both —\n• Put target creature on top of its owner's library.\n• Return target creature to its owner's hand.
RNA,Thought Collapse,common,{1}{U}{U},U,Instant,0,0,0,0,0,0,0,0,Counter target spell. Its controller mills three cards.
RNA,Verity Circle,rare,{2}{U},U,Enchantment,0,0,0,0,0,0,0,0,"Whenever a creature an opponent controls becomes tapped, if it isn't being declared as an attacker, you may draw a card.\n{4}{U}: Tap target creature without flying."
RNA,Wall of Lost Thoughts,uncommon,{1}{U},U,Creature,Wall,0,4,0,0,0,0,0,"Defender\nWhen Wall of Lost Thoughts enters the battlefield, target player mills four cards."
RNA,Windstorm Drake,uncommon,{4}{U},U,Creature,Drake,3,3,0,0,0,0,0,Flying\nOther creatures you control with flying get +1/+0.
RNA,Awaken the Erstwhile,rare,{3}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Each player discards all the cards in their hand, then creates that many 2/2 black Zombie creature tokens."
RNA,Bankrupt in Blood,uncommon,{1}{B},B,Sorcery,0,0,0,0,0,0,0,0,"As an additional cost to cast this spell, sacrifice two creatures.\nDraw three cards."
RNA,Blade Juggler,common,{4}{B},B,Creature,"Human, Rogue",3,2,0,0,0,0,0,"Spectacle {2}{B} (You may cast this spell for its spectacle cost rather than its mana cost if an opponent lost life this turn.)\nWhen Blade Juggler enters the battlefield, it deals 1 damage to you and you draw a card."
RNA,Bladebrand,common,{1}{B},B,Instant,0,0,0,0,0,0,0,0,Target creature gains deathtouch until end of turn.\nDraw a card.
RNA,Bloodmist Infiltrator,uncommon,{2}{B},B,Creature,Vampire,3,1,0,0,0,0,0,"Whenever Bloodmist Infiltrator attacks, you may sacrifice another creature. If you do, Bloodmist Infiltrator can't be blocked this turn."
RNA,Carrion Imp,common,{3}{B},B,Creature,Imp,2,3,0,0,0,0,0,"Flying\nWhen Carrion Imp enters the battlefield, you may exile target creature card from a graveyard. If you do, you gain 2 life."
RNA,Catacomb Crocodile,common,{4}{B},B,Creature,Crocodile,3,7,0,0,0,0,0,0
RNA,Clear the Stage,uncommon,{4}{B},B,Instant,0,0,0,0,0,0,0,0,"Target creature gets -3/-3 until end of turn. If you control a creature with power 4 or greater, you may return up to one target creature card from your graveyard to your hand."
RNA,Consign to the Pit,common,{5}{B},B,Sorcery,0,0,0,0,0,0,0,0,Destroy target creature. Consign to the Pit deals 2 damage to that creature's controller.
RNA,Cry of the Carnarium,uncommon,{1}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,"All creatures get -2/-2 until end of turn. Exile all creature cards in all graveyards that were put there from the battlefield this turn. If a creature would die this turn, exile it instead."
RNA,Dead Revels,common,{3}{B},B,Sorcery,0,0,0,0,0,0,0,0,Spectacle {1}{B} (You may cast this spell for its spectacle cost rather than its mana cost if an opponent lost life this turn.)\nReturn up to two target creature cards from your graveyard to your hand.
RNA,Debtors' Transport,common,{5}{B},B,Creature,Thrull,5,3,0,0,0,0,0,"Afterlife 2 (When this creature dies, create two 1/1 white and black Spirit creature tokens with flying.)"
RNA,Drill Bit,uncommon,{2}{B},B,Sorcery,0,0,0,0,0,0,0,0,Spectacle {B} (You may cast this spell for its spectacle cost rather than its mana cost if an opponent lost life this turn.)\nTarget player reveals their hand. You choose a nonland card from it. That player discards that card.
RNA,Font of Agonies,rare,{B},B,Enchantment,0,0,0,0,0,0,0,0,"Whenever you pay life, put that many blood counters on Font of Agonies.\n{1}{B}, Remove four blood counters from Font of Agonies: Destroy target creature."
RNA,Grotesque Demise,common,{2}{B},B,Instant,0,0,0,0,0,0,0,0,Exile target creature with power 3 or less.
RNA,Gutterbones,rare,{B},B,Creature,"Skeleton, Warrior",2,1,0,0,0,0,0,Gutterbones enters the battlefield tapped.\n{1}{B}: Return Gutterbones from your graveyard to your hand. Activate only during your turn and only if an opponent lost life this turn.
RNA,Ill-Gotten Inheritance,common,{3}{B},B,Enchantment,0,0,0,0,0,0,0,0,"At the beginning of your upkeep, Ill-Gotten Inheritance deals 1 damage to each opponent and you gain 1 life.\n{5}{B}, Sacrifice Ill-Gotten Inheritance: It deals 4 damage to target opponent and you gain 4 life."
RNA,Noxious Groodion,common,{2}{B},B,Creature,Beast,2,2,0,0,0,0,0,Deathtouch
RNA,Orzhov Enforcer,uncommon,{1}{B},B,Creature,"Human, Rogue",1,2,0,0,0,0,0,"Deathtouch\nAfterlife 1 (When this creature dies, create a 1/1 white and black Spirit creature token with flying.)"
RNA,Orzhov Racketeers,uncommon,{4}{B},B,Creature,"Human, Rogue",3,2,0,0,0,0,0,"Whenever Orzhov Racketeers deals combat damage to a player, that player discards a card.\nAfterlife 2 (When this creature dies, create two 1/1 white and black Spirit creature tokens with flying.)"
RNA,Pestilent Spirit,rare,{2}{B},B,Creature,Spirit,3,2,0,0,0,0,0,"Menace, deathtouch\nInstant and sorcery spells you control have deathtouch. (Any amount of damage they deal to a creature is enough to destroy it.)"
RNA,Plague Wight,common,{1}{B},B,Creature,Zombie,2,1,0,0,0,0,0,"Whenever Plague Wight becomes blocked, each creature blocking it gets -1/-1 until end of turn."
RNA,Priest of Forgotten Gods,rare,{1}{B},B,Creature,"Human, Cleric",1,2,0,0,0,0,0,"{T}, Sacrifice two other creatures: Any number of target players each lose 2 life and sacrifice a creature. You add {B}{B} and draw a card."
RNA,Rakdos Trumpeter,common,{1}{B},"B, R",Creature,"Human, Shaman",1,3,0,0,0,0,0,Menace (This creature can't be blocked except by two or more creatures.)\n{3}{R}: Rakdos Trumpeter gets +2/+0 until end of turn.
RNA,Spawn of Mayhem,mythic,{2}{B}{B},B,Creature,Demon,4,4,0,0,0,0,0,"Spectacle {1}{B}{B} (You may cast this spell for its spectacle cost rather than its mana cost if an opponent lost life this turn.)\nFlying, trample\nAt the beginning of your upkeep, Spawn of Mayhem deals 1 damage to each player. Then if you have 10 or less life, put a +1/+1 counter on Spawn of Mayhem."
RNA,Spire Mangler,uncommon,{2}{B},B,Creature,Insect,2,1,0,0,0,0,0,"Flash\nFlying\nWhen Spire Mangler enters the battlefield, target creature with flying you control gets +2/+0 until end of turn."
RNA,Thirsting Shade,common,{B},B,Creature,Shade,1,1,0,0,0,0,0,Lifelink\n{2}{B}: Thirsting Shade gets +1/+1 until end of turn.
RNA,Undercity Scavenger,common,{3}{B},B,Creature,"Ogre, Warrior",3,3,0,0,0,0,0,"When Undercity Scavenger enters the battlefield, you may sacrifice another creature. If you do, put two +1/+1 counters on Undercity Scavenger, then scry 2."
RNA,Undercity's Embrace,common,{2}{B},B,Instant,0,0,0,0,0,0,0,0,"Target opponent sacrifices a creature. If you control a creature with power 4 or greater, you gain 4 life."
RNA,Vindictive Vampire,uncommon,{3}{B},B,Creature,Vampire,2,3,0,0,0,0,0,"Whenever another creature you control dies, Vindictive Vampire deals 1 damage to each opponent and you gain 1 life."
RNA,Act of Treason,common,{2}{R},R,Sorcery,0,0,0,0,0,0,0,0,Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. (It can attack and {T} this turn.)
RNA,Amplifire,rare,{2}{R}{R},R,Creature,Elemental,1,1,0,0,0,0,0,"At the beginning of your upkeep, reveal cards from the top of your library until you reveal a creature card. Until your next turn, Amplifire's base power becomes twice that card's power and its base toughness becomes twice that card's toughness. Put the revealed cards on the bottom of your library in a random order."
RNA,Burn Bright,common,{2}{R},R,Instant,0,0,0,0,0,0,0,0,Creatures you control get +2/+0 until end of turn.
RNA,Burning-Tree Vandal,common,{2}{R},R,Creature,"Human, Rogue",2,1,0,0,0,0,0,"Riot (This creature enters the battlefield with your choice of a +1/+1 counter or haste.)\nWhenever Burning-Tree Vandal attacks, you may discard a card. If you do, draw a card."
RNA,Cavalcade of Calamity,uncommon,{1}{R},R,Enchantment,0,0,0,0,0,0,0,0,"Whenever a creature you control with power 1 or less attacks, Cavalcade of Calamity deals 1 damage to the player or planeswalker that creature is attacking."
RNA,Clamor Shaman,uncommon,{2}{R},R,Creature,"Goblin, Shaman",1,1,0,0,0,0,0,"Riot (This creature enters the battlefield with your choice of a +1/+1 counter or haste.)\nWhenever Clamor Shaman attacks, target creature an opponent controls can't block this turn."
RNA,Dagger Caster,uncommon,{3}{R},R,Creature,"Viashino, Rogue",2,3,0,0,0,0,0,"When Dagger Caster enters the battlefield, it deals 1 damage to each opponent and 1 damage to each creature your opponents control."
RNA,Deface,common,{R},R,Sorcery,0,0,0,0,0,0,0,0,Choose one —\n• Destroy target artifact.\n• Destroy target creature with defender.
RNA,Electrodominance,rare,{X}{R}{R},R,Instant,0,0,0,0,0,0,0,0,Electrodominance deals X damage to any target. You may cast a spell with mana value X or less from your hand without paying its mana cost.
RNA,Feral Maaka,common,{1}{R},R,Creature,Cat,2,2,0,0,0,0,0,0
RNA,Flames of the Raze-Boar,uncommon,{5}{R},R,Instant,0,0,0,0,0,0,0,0,Flames of the Raze-Boar deals 4 damage to target creature an opponent controls. Then Flames of the Raze-Boar deals 2 damage to each other creature that player controls if you control a creature with power 4 or greater.
RNA,Gates Ablaze,uncommon,{2}{R},R,Sorcery,0,0,0,0,0,0,0,0,"Gates Ablaze deals X damage to each creature, where X is the number of Gates you control."
RNA,Ghor-Clan Wrecker,common,{3}{R},R,Creature,"Human, Warrior",2,2,0,0,0,0,0,Riot (This creature enters the battlefield with your choice of a +1/+1 counter or haste.)\nMenace (This creature can't be blocked except by two or more creatures.)
RNA,Goblin Gathering,common,{2}{R},R,Sorcery,0,0,0,0,0,0,0,0,Create a number of 1/1 red Goblin creature tokens equal to two plus the number of cards named Goblin Gathering in your graveyard.
RNA,Gravel-Hide Goblin,common,{1}{R},"G, R",Creature,"Goblin, Shaman",2,1,0,0,0,0,0,{3}{G}: Gravel-Hide Goblin gets +2/+2 until end of turn.
RNA,Immolation Shaman,rare,{1}{R},R,Creature,"Viashino, Shaman",1,3,0,0,0,0,0,"Whenever an opponent activates an ability of an artifact, creature, or land that isn't a mana ability, Immolation Shaman deals 1 damage to that player.\n{3}{R}{R}: Immolation Shaman gets +3/+3 and gains menace until end of turn."
RNA,Light Up the Stage,uncommon,{2}{R},R,Sorcery,0,0,0,0,0,0,0,0,"Spectacle {R} (You may cast this spell for its spectacle cost rather than its mana cost if an opponent lost life this turn.)\nExile the top two cards of your library. Until the end of your next turn, you may play those cards."
RNA,Mirror March,rare,{5}{R},R,Enchantment,0,0,0,0,0,0,0,0,"Whenever a nontoken creature enters the battlefield under your control, flip a coin until you lose a flip. For each flip you won, create a token that's a copy of that creature. Those tokens gain haste. Exile them at the beginning of the next end step."
RNA,Rix Maadi Reveler,rare,{1}{R},"B, R",Creature,"Human, Shaman",2,2,0,0,0,0,0,"Spectacle {2}{B}{R} (You may cast this spell for its spectacle cost rather than its mana cost if an opponent lost life this turn.)\nWhen Rix Maadi Reveler enters the battlefield, discard a card, then draw a card. If Rix Maadi Reveler's spectacle cost was paid, instead discard your hand, then draw three cards."
RNA,Rubble Reading,common,{3}{R},R,Sorcery,0,0,0,0,0,0,0,0,Destroy target land. Scry 2.
RNA,Rubblebelt Recluse,common,{4}{R},R,Creature,"Ogre, Berserker",6,5,0,0,0,0,0,Rubblebelt Recluse attacks each combat if able.
RNA,Rumbling Ruin,uncommon,{5}{R},R,Creature,Elemental,6,6,0,0,0,0,0,"When Rumbling Ruin enters the battlefield, count the number of +1/+1 counters on creatures you control. Creatures your opponents control with power less than or equal to that number can't block this turn."
RNA,Scorchmark,common,{1}{R},R,Instant,0,0,0,0,0,0,0,0,"Scorchmark deals 2 damage to target creature. If that creature would die this turn, exile it instead."
RNA,Skarrgan Hellkite,mythic,{3}{R}{R},R,Creature,Dragon,4,4,0,0,0,0,0,Riot (This creature enters the battlefield with your choice of a +1/+1 counter or haste.)\nFlying\n{3}{R}: Skarrgan Hellkite deals 2 damage divided as you choose among one or two targets. Activate only if Skarrgan Hellkite has a +1/+1 counter on it.
RNA,Skewer the Critics,common,{2}{R},R,Sorcery,0,0,0,0,0,0,0,0,Spectacle {R} (You may cast this spell for its spectacle cost rather than its mana cost if an opponent lost life this turn.)\nSkewer the Critics deals 3 damage to any target.
RNA,Smelt-Ward Ignus,uncommon,{1}{R},R,Creature,Elemental,2,1,0,0,0,0,0,"{2}{R}, Sacrifice Smelt-Ward Ignus: Gain control of target creature with power 3 or less until end of turn. Untap that creature. It gains haste until end of turn. Activate only as a sorcery."
RNA,Spear Spewer,common,{R},R,Creature,"Goblin, Warrior",0,2,0,0,0,0,0,Defender\n{T}: Spear Spewer deals 1 damage to each player.
RNA,Spikewheel Acrobat,common,{3}{R},R,Creature,"Human, Rogue",5,2,0,0,0,0,0,Spectacle {2}{R} (You may cast this spell for its spectacle cost rather than its mana cost if an opponent lost life this turn.)
RNA,Storm Strike,common,{R},R,Instant,0,0,0,0,0,0,0,0,Target creature gets +1/+0 and gains first strike until end of turn. Scry 1.
RNA,Tin Street Dodger,uncommon,{R},R,Creature,"Goblin, Rogue",1,1,0,0,0,0,0,Haste\n{R}: Tin Street Dodger can't be blocked this turn except by creatures with defender.
RNA,Axebane Beast,common,{3}{G},G,Creature,Beast,3,4,0,0,0,0,0,0
RNA,Biogenic Ooze,mythic,{3}{G}{G},G,Creature,Ooze,2,2,0,0,0,0,0,"When Biogenic Ooze enters the battlefield, create a 2/2 green Ooze creature token.\nAt the beginning of your end step, put a +1/+1 counter on each Ooze you control.\n{1}{G}{G}{G}: Create a 2/2 green Ooze creature token."
RNA,Biogenic Upgrade,uncommon,{4}{G}{G},G,Sorcery,0,0,0,0,0,0,0,0,"Distribute three +1/+1 counters among one, two, or three target creatures, then double the number of +1/+1 counters on each of those creatures."
RNA,End-Raze Forerunners,rare,{5}{G}{G}{G},G,Creature,Boar,7,7,0,0,0,0,0,"Vigilance, trample, haste\nWhen End-Raze Forerunners enters the battlefield, other creatures you control get +2/+2 and gain vigilance and trample until end of turn."
RNA,Enraged Ceratok,uncommon,{2}{G}{G},G,Creature,Rhino,4,4,0,0,0,0,0,Enraged Ceratok can't be blocked by creatures with power 2 or less.
RNA,Gatebreaker Ram,uncommon,{2}{G},G,Creature,Sheep,2,2,0,0,0,0,0,"Gatebreaker Ram gets +1/+1 for each Gate you control.\nAs long as you control two or more Gates, Gatebreaker Ram has vigilance and trample."
RNA,Gift of Strength,common,{1}{G},G,Instant,0,0,0,0,0,0,0,0,Target creature gets +3/+3 and gains reach until end of turn.
RNA,Growth-Chamber Guardian,rare,{1}{G},G,Creature,"Elf, Crab, Warrior",2,2,0,0,0,0,0,"{2}{G}: Adapt 2. (If this creature has no +1/+1 counters on it, put two +1/+1 counters on it.)\nWhenever one or more +1/+1 counters are put on Growth-Chamber Guardian, you may search your library for a card named Growth-Chamber Guardian, reveal it, put it into your hand, then shuffle."
RNA,Gruul Beastmaster,uncommon,{3}{G},G,Creature,"Human, Shaman",2,2,0,0,0,0,0,"Riot (This creature enters the battlefield with your choice of a +1/+1 counter or haste.)\nWhenever Gruul Beastmaster attacks, another target creature you control gets +X/+0 until end of turn, where X is Gruul Beastmaster's power."
RNA,Guardian Project,rare,{3}{G},G,Enchantment,0,0,0,0,0,0,0,0,"Whenever a nontoken creature enters the battlefield under your control, if it doesn't have the same name as another creature you control or a creature card in your graveyard, draw a card."
RNA,Incubation Druid,rare,{1}{G},G,Creature,"Elf, Druid",0,2,0,0,0,0,0,"{T}: Add one mana of any type that a land you control could produce. If Incubation Druid has a +1/+1 counter on it, add three mana of that type instead.\n{3}{G}{G}: Adapt 3. (If this creature has no +1/+1 counters on it, put three +1/+1 counters on it.)"
RNA,Mammoth Spider,common,{4}{G},G,Creature,Spider,3,5,0,0,0,0,0,Reach (This creature can block creatures with flying.)
RNA,Open the Gates,common,{G},G,Sorcery,0,0,0,0,0,0,0,0,"Search your library for a basic land card or Gate card, reveal it, put it into your hand, then shuffle."
RNA,Rampage of the Clans,rare,{3}{G},G,Instant,0,0,0,0,0,0,0,0,"Destroy all artifacts and enchantments. For each permanent destroyed this way, its controller creates a 3/3 green Centaur creature token."
RNA,Rampaging Rendhorn,common,{4}{G},G,Creature,Beast,4,4,0,0,0,0,0,Riot (This creature enters the battlefield with your choice of a +1/+1 counter or haste.)
RNA,Regenesis,uncommon,{3}{G}{G},G,Instant,0,0,0,0,0,0,0,0,Return up to two target permanent cards from your graveyard to your hand.
RNA,Root Snare,common,{1}{G},G,Instant,0,0,0,0,0,0,0,0,Prevent all combat damage that would be dealt this turn.
RNA,Sagittars' Volley,common,{2}{G},G,Instant,0,0,0,0,0,0,0,0,Destroy target creature with flying. Sagittars' Volley deals 1 damage to each creature with flying your opponents control.
RNA,Saruli Caretaker,common,{G},G,Creature,Dryad,0,3,0,0,0,0,0,"Defender\n{T}, Tap an untapped creature you control: Add one mana of any color."
RNA,Sauroform Hybrid,common,{1}{G},G,Creature,"Human, Lizard, Warrior",2,2,0,0,0,0,0,"{4}{G}{G}: Adapt 4. (If this creature has no +1/+1 counters on it, put four +1/+1 counters on it.)"
RNA,Silhana Wayfinder,uncommon,{1}{G},G,Creature,"Elf, Scout",2,1,0,0,0,0,0,"When Silhana Wayfinder enters the battlefield, look at the top four cards of your library. You may reveal a creature or land card from among them and put it on top of your library. Put the rest on the bottom of your library in a random order."
