setCode,name,rarity,manaCost,colorIdentity,types,subtypes,power,toughness,quantity,nm,lp,p,foil,text
XLN,Sunrise Seeker,common,{4}{W},W,Creature,"Human, Scout",3,3,0,0,0,0,0,"Vigilance\nWhen Sunrise Seeker enters the battlefield, it explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)"
XLN,Territorial Hammerskull,common,{2}{W},W,Creature,Dinosaur,2,3,0,0,0,0,0,"Whenever Territorial Hammerskull attacks, tap target creature an opponent controls."
XLN,Tocatli Honor Guard,rare,{1}{W},W,Creature,"Human, Soldier",1,3,0,0,0,0,0,Creatures entering the battlefield don't cause abilities to trigger.
XLN,Vampire's Zeal,common,{W},W,Instant,0,0,0,0,0,0,0,0,"Target creature gets +2/+2 until end of turn. If it's a Vampire, it gains first strike until end of turn."
XLN,Wakening Sun's Avatar,mythic,{5}{W}{W}{W},W,Creature,"Dinosaur, Avatar",7,7,0,0,0,0,0,"When Wakening Sun's Avatar enters the battlefield, if you cast it from your hand, destroy all non-Dinosaur creatures."
XLN,Air Elemental,uncommon,{3}{U}{U},U,Creature,Elemental,4,4,0,0,0,0,0,Flying
XLN,Arcane Adaptation,rare,{2}{U},U,Enchantment,0,0,0,0,0,0,0,0,"As Arcane Adaptation enters the battlefield, choose a creature type.\nCreatures you control are the chosen type in addition to their other types. The same is true for creature spells you control and creature cards you own that aren't on the battlefield."
XLN,Cancel,common,{1}{U}{U},U,Instant,0,0,0,0,0,0,0,0,Counter target spell.
XLN,Chart a Course,uncommon,{1}{U},U,Sorcery,0,0,0,0,0,0,0,0,Draw two cards. Then discard a card unless you attacked this turn.
XLN,Daring Saboteur,rare,{1}{U},U,Creature,"Human, Pirate",2,1,0,0,0,0,0,"{2}{U}: Daring Saboteur can't be blocked this turn.\nWhenever Daring Saboteur deals combat damage to a player, you may draw a card. If you do, discard a card."
XLN,Deadeye Quartermaster,uncommon,{3}{U},U,Creature,"Human, Pirate",2,2,0,0,0,0,0,"When Deadeye Quartermaster enters the battlefield, you may search your library for an Equipment or Vehicle card, reveal it, put it into your hand, then shuffle."
XLN,Deeproot Waters,uncommon,{2}{U},U,Enchantment,0,0,0,0,0,0,0,0,"Whenever you cast a Merfolk spell, create a 1/1 blue Merfolk creature token with hexproof. (A creature with hexproof can't be the target of spells or abilities your opponents control.)"
XLN,Depths of Desire,common,{2}{U},U,Instant,0,0,0,0,0,0,0,0,"Return target creature to its owner's hand. Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")"
XLN,Dive Down,common,{U},U,Instant,0,0,0,0,0,0,0,0,Target creature you control gets +0/+3 and gains hexproof until end of turn. (It can't be the target of spells or abilities your opponents control.)
XLN,Dreamcaller Siren,rare,{2}{U}{U},U,Creature,"Siren, Pirate",3,3,0,0,0,0,0,"Flash\nFlying\nDreamcaller Siren can block only creatures with flying.\nWhen Dreamcaller Siren enters the battlefield, if you control another Pirate, tap up to two target nonland permanents."
XLN,Entrancing Melody,rare,{X}{U}{U},U,Sorcery,0,0,0,0,0,0,0,0,Gain control of target creature with mana value X.
XLN,Favorable Winds,uncommon,{1}{U},U,Enchantment,0,0,0,0,0,0,0,0,Creatures you control with flying get +1/+1.
XLN,Fleet Swallower,rare,{5}{U}{U},U,Creature,Fish,6,6,0,0,0,0,0,"Whenever Fleet Swallower attacks, target player mills half their library, rounded up."
XLN,Headwater Sentries,common,{3}{U},U,Creature,"Merfolk, Warrior",2,5,0,0,0,0,0,0
XLN,Herald of Secret Streams,rare,{3}{U},U,Creature,"Merfolk, Warrior",2,3,0,0,0,0,0,Creatures you control with +1/+1 counters on them can't be blocked.
XLN,"Jace, Cunning Castaway",mythic,{1}{U}{U},U,Planeswalker,Jace,0,0,0,0,0,0,0,"[+1]: Whenever one or more creatures you control deal combat damage to a player this turn, draw a card, then discard a card.\n[−2]: Create a 2/2 blue Illusion creature token with ""When this creature becomes the target of a spell, sacrifice it.""\n[−5]: Create two tokens that are copies of Jace, Cunning Castaway, except they're not legendary."
XLN,"Kopala, Warden of Waves",rare,{1}{U}{U},U,Creature,"Merfolk, Wizard",2,2,0,0,0,0,0,Spells your opponents cast that target a Merfolk you control cost {2} more to cast.\nAbilities your opponents activate that target a Merfolk you control cost {2} more to activate.
XLN,Lookout's Dispersal,uncommon,{2}{U},U,Instant,0,0,0,0,0,0,0,0,This spell costs {1} less to cast if you control a Pirate.\nCounter target spell unless its controller pays {4}.
XLN,Navigator's Ruin,uncommon,{2}{U},U,Enchantment,0,0,0,0,0,0,0,0,"Raid — At the beginning of your end step, if you attacked this turn, target opponent mills four cards."
XLN,One With the Wind,common,{1}{U},U,Enchantment,Aura,0,0,0,0,0,0,0,Enchant creature\nEnchanted creature gets +2/+2 and has flying.
XLN,Opt,common,{U},U,Instant,0,0,0,0,0,0,0,0,Scry 1.\nDraw a card.
XLN,Overflowing Insight,mythic,{4}{U}{U}{U},U,Sorcery,0,0,0,0,0,0,0,0,Target player draws seven cards.
XLN,Perilous Voyage,uncommon,{1}{U},U,Instant,0,0,0,0,0,0,0,0,"Return target nonland permanent you don't control to its owner's hand. If its mana value was 2 or less, scry 2."
XLN,Pirate's Prize,common,{3}{U},U,Sorcery,0,0,0,0,0,0,0,0,"Draw two cards. Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")"
XLN,Prosperous Pirates,common,{4}{U},U,Creature,"Human, Pirate",3,4,0,0,0,0,0,"When Prosperous Pirates enters the battlefield, create two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")"
XLN,River Sneak,uncommon,{1}{U},U,Creature,"Merfolk, Warrior",1,1,0,0,0,0,0,"River Sneak can't be blocked.\nWhenever another Merfolk enters the battlefield under your control, River Sneak gets +1/+1 until end of turn."
XLN,River's Rebuke,rare,{4}{U}{U},U,Sorcery,0,0,0,0,0,0,0,0,Return all nonland permanents target player controls to their owner's hand.
XLN,Run Aground,common,{3}{U},U,Instant,0,0,0,0,0,0,0,0,Put target artifact or creature on top of its owner's library.
XLN,Sailor of Means,common,{2}{U},U,Creature,"Human, Pirate",1,4,0,0,0,0,0,"When Sailor of Means enters the battlefield, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")"
XLN,"Search for Azcanta // Azcanta, the Sunken Ruin",rare,{1}{U},U,Enchantment,0,0,0,0,0,0,0,0,"At the beginning of your upkeep, surveil 1. Then if you have seven or more cards in your graveyard, you may transform Search for Azcanta. (Look at the top card of your library. You may put that card into your graveyard.)"
XLN,"Search for Azcanta // Azcanta, the Sunken Ruin",rare,0,U,Land,0,0,0,0,0,0,0,0,"(Transforms from Search for Azcanta.)\n{T}: Add {U}.\n{2}{U}, {T}: Look at the top four cards of your library. You may reveal a noncreature, nonland card from among them and put it into your hand. Put the rest on the bottom of your library in any order."
XLN,Shaper Apprentice,common,{1}{U},U,Creature,"Merfolk, Wizard",2,1,0,0,0,0,0,Shaper Apprentice has flying as long as you control another Merfolk.
XLN,Shipwreck Looter,common,{1}{U},U,Creature,"Human, Pirate",2,1,0,0,0,0,0,"Raid — When Shipwreck Looter enters the battlefield, if you attacked this turn, you may draw a card. If you do, discard a card."
XLN,Shore Keeper,common,{U},U,Creature,Trilobite,0,3,0,0,0,0,0,"{7}{U}, {T}, Sacrifice Shore Keeper: Draw three cards."
XLN,Siren Lookout,common,{2}{U},U,Creature,"Siren, Pirate",1,2,0,0,0,0,0,"Flying\nWhen Siren Lookout enters the battlefield, it explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)"
XLN,Siren Stormtamer,uncommon,{U},U,Creature,"Siren, Pirate, Wizard",1,1,0,0,0,0,0,"Flying\n{U}, Sacrifice Siren Stormtamer: Counter target spell or ability that targets you or a creature you control."
XLN,Siren's Ruse,common,{1}{U},U,Instant,0,0,0,0,0,0,0,0,"Exile target creature you control, then return that card to the battlefield under its owner's control. If a Pirate was exiled this way, draw a card."
XLN,Spell Pierce,common,{U},U,Instant,0,0,0,0,0,0,0,0,Counter target noncreature spell unless its controller pays {2}.
XLN,Spell Swindle,rare,{3}{U}{U},U,Instant,0,0,0,0,0,0,0,0,"Counter target spell. Create X Treasure tokens, where X is that spell's mana value. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")"
XLN,Storm Fleet Aerialist,uncommon,{1}{U},U,Creature,"Human, Pirate",1,2,0,0,0,0,0,Flying\nRaid — Storm Fleet Aerialist enters the battlefield with a +1/+1 counter on it if you attacked this turn.
XLN,Storm Fleet Spy,uncommon,{2}{U},U,Creature,"Human, Pirate",2,2,0,0,0,0,0,"Raid — When Storm Fleet Spy enters the battlefield, if you attacked this turn, draw a card."
XLN,Storm Sculptor,common,{3}{U},U,Creature,"Merfolk, Wizard",3,2,0,0,0,0,0,"Storm Sculptor can't be blocked.\nWhen Storm Sculptor enters the battlefield, return a creature you control to its owner's hand."
XLN,Tempest Caller,uncommon,{2}{U}{U},U,Creature,"Merfolk, Wizard",2,3,0,0,0,0,0,"When Tempest Caller enters the battlefield, tap all creatures target opponent controls."
XLN,Watertrap Weaver,common,{2}{U},U,Creature,"Merfolk, Wizard",2,2,0,0,0,0,0,"When Watertrap Weaver enters the battlefield, tap target creature an opponent controls. That creature doesn't untap during its controller's next untap step."
XLN,Wind Strider,common,{4}{U},U,Creature,"Merfolk, Wizard",3,3,0,0,0,0,0,Flash\nFlying
XLN,Anointed Deacon,common,{4}{B},B,Creature,"Vampire, Cleric",3,3,0,0,0,0,0,"At the beginning of combat on your turn, you may have target Vampire get +2/+0 until end of turn."
XLN,Arguel's Blood Fast // Temple of Aclazotz,rare,{1}{B},B,Enchantment,0,0,0,0,0,0,0,0,"{1}{B}, Pay 2 life: Draw a card.\nAt the beginning of your upkeep, if you have 5 or less life, you may transform Arguel's Blood Fast."
XLN,Arguel's Blood Fast // Temple of Aclazotz,rare,0,B,Land,0,0,0,0,0,0,0,0,"(Transforms from Arguel's Blood Fast.)\n{T}: Add {B}.\n{T}, Sacrifice a creature: You gain life equal to the sacrificed creature's toughness."
XLN,Bishop of the Bloodstained,uncommon,{3}{B}{B},B,Creature,"Vampire, Cleric",3,3,0,0,0,0,0,"When Bishop of the Bloodstained enters the battlefield, target opponent loses 1 life for each Vampire you control."
XLN,Blight Keeper,common,{B},B,Creature,"Bat, Imp",1,1,0,0,0,0,0,"Flying\n{7}{B}, {T}, Sacrifice Blight Keeper: Target opponent loses 4 life and you gain 4 life."
XLN,Bloodcrazed Paladin,rare,{1}{B},B,Creature,"Vampire, Knight",1,1,0,0,0,0,0,Flash\nBloodcrazed Paladin enters the battlefield with a +1/+1 counter on it for each creature that died this turn.
XLN,Boneyard Parley,mythic,{5}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,Exile up to five target creature cards from graveyards. An opponent separates those cards into two piles. Put all cards from the pile of your choice onto the battlefield under your control and the rest into their owners' graveyards.
XLN,Contract Killing,common,{3}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Destroy target creature. Create two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")"
XLN,Costly Plunder,common,{1}{B},B,Instant,0,0,0,0,0,0,0,0,"As an additional cost to cast this spell, sacrifice an artifact or creature.\nDraw two cards."
XLN,Dark Nourishment,uncommon,{4}{B},B,Instant,0,0,0,0,0,0,0,0,Dark Nourishment deals 3 damage to any target. You gain 3 life.
XLN,Deadeye Tormentor,common,{2}{B},B,Creature,"Human, Pirate",2,2,0,0,0,0,0,"Raid — When Deadeye Tormentor enters the battlefield, if you attacked this turn, target opponent discards a card."
XLN,Deadeye Tracker,rare,{B},B,Creature,"Human, Pirate",1,1,0,0,0,0,0,"{1}{B}, {T}: Exile two target cards from an opponent's graveyard. Deadeye Tracker explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)"
XLN,Deathless Ancient,uncommon,{4}{B}{B},B,Creature,"Vampire, Knight",4,4,0,0,0,0,0,Flying\nTap three untapped Vampires you control: Return Deathless Ancient from your graveyard to your hand.
XLN,Desperate Castaways,common,{1}{B},B,Creature,"Human, Pirate",2,3,0,0,0,0,0,Desperate Castaways can't attack unless you control an artifact.
XLN,Dire Fleet Hoarder,common,{1}{B},B,Creature,"Human, Pirate",2,1,0,0,0,0,0,"When Dire Fleet Hoarder dies, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")"
XLN,Dire Fleet Interloper,common,{3}{B},B,Creature,"Human, Pirate",2,2,0,0,0,0,0,"Menace\nWhen Dire Fleet Interloper enters the battlefield, it explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)"
XLN,Dire Fleet Ravager,mythic,{3}{B}{B},B,Creature,"Orc, Pirate, Wizard",4,4,0,0,0,0,0,"Menace, deathtouch\nWhen Dire Fleet Ravager enters the battlefield, each player loses a third of their life, rounded up."
XLN,Duress,common,{B},B,Sorcery,0,0,0,0,0,0,0,0,"Target opponent reveals their hand. You choose a noncreature, nonland card from it. That player discards that card."
XLN,Fathom Fleet Captain,rare,{1}{B},B,Creature,"Human, Pirate",2,1,0,0,0,0,0,"Menace\nWhenever Fathom Fleet Captain attacks, if you control another nontoken Pirate, you may pay {2}. If you do, create a 2/2 black Pirate creature token with menace."
XLN,Fathom Fleet Cutthroat,common,{3}{B},B,Creature,"Human, Pirate",3,3,0,0,0,0,0,"When Fathom Fleet Cutthroat enters the battlefield, destroy target creature an opponent controls that was dealt damage this turn."
XLN,Grim Captain's Call,uncommon,{2}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Return a Pirate card from your graveyard to your hand, then do the same for Vampire, Dinosaur, and Merfolk."
XLN,Heartless Pillage,uncommon,{2}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Target opponent discards two cards.\nRaid — If you attacked this turn, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")"
XLN,Kitesail Freebooter,uncommon,{1}{B},B,Creature,"Human, Pirate",1,2,0,0,0,0,0,"Flying\nWhen Kitesail Freebooter enters the battlefield, target opponent reveals their hand. You choose a noncreature, nonland card from it. Exile that card until Kitesail Freebooter leaves the battlefield."
XLN,Lurking Chupacabra,uncommon,{3}{B},B,Creature,"Beast, Horror",2,3,0,0,0,0,0,"Whenever a creature you control explores, target creature an opponent controls gets -2/-2 until end of turn."
XLN,March of the Drowned,common,{B},B,Sorcery,0,0,0,0,0,0,0,0,Choose one —\n• Return target creature card from your graveyard to your hand.\n• Return two target Pirate cards from your graveyard to your hand.
XLN,Mark of the Vampire,common,{3}{B},B,Enchantment,Aura,0,0,0,0,0,0,0,Enchant creature\nEnchanted creature gets +2/+2 and has lifelink.
XLN,Queen's Agent,common,{5}{B},B,Creature,"Vampire, Scout",3,3,0,0,0,0,0,"Lifelink\nWhen Queen's Agent enters the battlefield, it explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)"
XLN,Queen's Bay Soldier,common,{1}{B},B,Creature,"Vampire, Soldier",2,2,0,0,0,0,0,0
XLN,Raiders' Wake,uncommon,{3}{B},B,Enchantment,0,0,0,0,0,0,0,0,"Whenever an opponent discards a card, that player loses 2 life.\nRaid — At the beginning of your end step, if you attacked this turn, target opponent discards a card."
XLN,Revel in Riches,rare,{4}{B},B,Enchantment,0,0,0,0,0,0,0,0,"Whenever a creature an opponent controls dies, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")\nAt the beginning of your upkeep, if you control ten or more Treasures, you win the game."
XLN,Ruin Raider,rare,{2}{B},B,Creature,"Orc, Pirate",3,2,0,0,0,0,0,"Raid — At the beginning of your end step, if you attacked this turn, reveal the top card of your library and put that card into your hand. You lose life equal to the card's mana value."
XLN,Ruthless Knave,uncommon,{2}{B},B,Creature,"Orc, Pirate",3,2,0,0,0,0,0,"{2}{B}, Sacrifice a creature: Create two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")\nSacrifice three Treasures: Draw a card."
XLN,Sanctum Seeker,rare,{2}{B}{B},B,Creature,"Vampire, Knight",3,4,0,0,0,0,0,"Whenever a Vampire you control attacks, each opponent loses 1 life and you gain 1 life."
XLN,Seekers' Squire,uncommon,{1}{B},B,Creature,"Human, Scout",1,2,0,0,0,0,0,"When Seekers' Squire enters the battlefield, it explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)"
XLN,Skittering Heartstopper,common,{B},B,Creature,Insect,1,2,0,0,0,0,0,{B}: Skittering Heartstopper gains deathtouch until end of turn.
XLN,Skulduggery,common,{B},B,Instant,0,0,0,0,0,0,0,0,"Until end of turn, target creature you control gets +1/+1 and target creature an opponent controls gets -1/-1."
XLN,Skymarch Bloodletter,common,{2}{B},B,Creature,"Vampire, Soldier",2,2,0,0,0,0,0,"Flying\nWhen Skymarch Bloodletter enters the battlefield, target opponent loses 1 life and you gain 1 life."
XLN,Spreading Rot,common,{4}{B},B,Sorcery,0,0,0,0,0,0,0,0,Destroy target land. Its controller loses 2 life.
XLN,Sword-Point Diplomacy,rare,{2}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Reveal the top three cards of your library. For each of those cards, put that card into your hand unless any opponent pays 3 life. Then exile the rest."
XLN,Vanquish the Weak,common,{2}{B},B,Instant,0,0,0,0,0,0,0,0,Destroy target creature with power 3 or less.
XLN,Vicious Conquistador,uncommon,{B},B,Creature,"Vampire, Soldier",1,2,0,0,0,0,0,"Whenever Vicious Conquistador attacks, each opponent loses 1 life."
XLN,Vraska's Contempt,rare,{2}{B}{B},B,Instant,0,0,0,0,0,0,0,0,Exile target creature or planeswalker. You gain 2 life.
XLN,Walk the Plank,uncommon,{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,Destroy target non-Merfolk creature.
XLN,Wanted Scoundrels,uncommon,{1}{B},B,Creature,"Human, Pirate",4,3,0,0,0,0,0,"When Wanted Scoundrels dies, target opponent creates two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")"
XLN,Angrath's Marauders,rare,{5}{R}{R},R,Creature,"Human, Pirate",4,4,0,0,0,0,0,"If a source you control would deal damage to a permanent or player, it deals double that damage to that permanent or player instead."
XLN,Bonded Horncrest,uncommon,{3}{R},R,Creature,Dinosaur,5,5,0,0,0,0,0,Bonded Horncrest can't attack or block alone.
XLN,Brazen Buccaneers,common,{3}{R},R,Creature,"Human, Pirate",2,2,0,0,0,0,0,"Haste\nWhen Brazen Buccaneers enters the battlefield, it explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)"
XLN,Burning Sun's Avatar,rare,{3}{R}{R}{R},R,Creature,"Dinosaur, Avatar",6,6,0,0,0,0,0,"When Burning Sun's Avatar enters the battlefield, it deals 3 damage to target opponent or planeswalker and 3 damage to up to one target creature."
XLN,Captain Lannery Storm,rare,{2}{R},R,Creature,"Human, Pirate",2,2,0,0,0,0,0,"Haste\nWhenever Captain Lannery Storm attacks, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")\nWhenever you sacrifice a Treasure, Captain Lannery Storm gets +1/+0 until end of turn."
XLN,Captivating Crew,rare,{3}{R},R,Creature,"Human, Pirate",4,3,0,0,0,0,0,{3}{R}: Gain control of target creature an opponent controls until end of turn. Untap that creature. It gains haste until end of turn. Activate only as a sorcery.
XLN,Charging Monstrosaur,uncommon,{4}{R},R,Creature,Dinosaur,5,5,0,0,0,0,0,"Trample, haste"
XLN,Demolish,common,{3}{R},R,Sorcery,0,0,0,0,0,0,0,0,Destroy target artifact or land.
XLN,Dinosaur Stampede,uncommon,{2}{R},R,Instant,0,0,0,0,0,0,0,0,Attacking creatures get +2/+0 until end of turn. Dinosaurs you control gain trample until end of turn.
XLN,Dual Shot,common,{R},R,Instant,0,0,0,0,0,0,0,0,Dual Shot deals 1 damage to each of up to two target creatures.
XLN,Fathom Fleet Firebrand,common,{1}{R},R,Creature,"Human, Pirate",2,2,0,0,0,0,0,{1}{R}: Fathom Fleet Firebrand gets +1/+0 until end of turn.
