setCode,name,rarity,manaCost,colorIdentity,types,subtypes,power,toughness,quantity,nm,lp,p,foil,text
ONE,Bladegraft Aspirant,common,{2}{R},R,Creature,"Phyrexian, Warrior",2,3,1,0,1,0,0,Menace\nEquipment spells you cast cost {1} less to cast.\nActivated abilities of Equipment you control that target Bladegraft Aspirant cost {1} less to activate.
ONE,Bladehold War-Whip,uncommon,{1}{R}{W},"R, W",Artifact,Equipment,0,0,1,1,0,0,0,"For Mirrodin! (When this Equipment enters the battlefield, create a 2/2 red Rebel creature token, then attach this to it.)\nEquip abilities you activate of other Equipment cost {1} less to activate.\nEquipped creature has double strike.\nEquip {3}{R}{W}"
ONE,Blazing Crescendo,common,{1}{R},R,Instant,0,0,0,1,0,1,0,0,"Target creature gets +3/+1 until end of turn.\nExile the top card of your library. Until the end of your next turn, you may play that card."
ONE,Blightbelly Rat,common,{1}{B},B,Creature,"Phyrexian, Rat",2,2,6,0,6,0,1,"Toxic 1 (Players dealt combat damage by this creature also get a poison counter.)\nWhen Blightbelly Rat dies, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)"
ONE,Bloated Contaminator,rare,{2}{G},G,Creature,"Phyrexian, Beast",4,4,1,1,0,0,0,"Trample\nToxic 1 (Players dealt combat damage by this creature also get a poison counter.)\nWhenever Bloated Contaminator deals combat damage to a player, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)"
ONE,Blue Sun's Twilight,rare,{X}{U}{U},U,Sorcery,0,0,0,1,0,1,0,0,"Gain control of target creature with mana value X or less. If X is 5 or more, create a token that's a copy of that creature."
ONE,Bonepicker Skirge,common,{2}{B},B,Creature,"Phyrexian, Imp",2,2,5,1,4,0,0,"Flying\nCorrupted — As long as an opponent has three or more poison counters, Bonepicker Skirge has deathtouch and lifelink."
ONE,Branchblight Stalker,common,{1}{G},G,Creature,"Phyrexian, Elf, Scout",3,1,1,0,1,0,0,Toxic 2 (Players dealt combat damage by this creature also get two poison counters.)
ONE,Bring the Ending,common,{1}{U},U,Instant,0,0,0,2,0,2,0,0,Counter target spell unless its controller pays {2}.\nCorrupted — Counter that spell instead if its controller has three or more poison counters.
ONE,Cacophony Scamp,uncommon,{R},R,Creature,"Phyrexian, Goblin, Warrior",1,1,1,1,0,0,0,"Whenever Cacophony Scamp deals combat damage to a player, you may sacrifice it. If you do, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)\nWhen Cacophony Scamp dies, it deals damage equal to its power to any target."
ONE,Cankerbloom,uncommon,{1}{G},G,Creature,"Phyrexian, Fungus",3,2,2,2,0,0,0,"{1}, Sacrifice Cankerbloom: Choose one —\n• Destroy target artifact.\n• Destroy target enchantment.\n• Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)"
ONE,Capricious Hellraiser,mythic,{3}{R}{R}{R},R,Creature,"Phyrexian, Dragon",4,4,0,0,0,0,0,"This spell costs {3} less to cast if you have nine or more cards in your graveyard.\nFlying\nWhen Capricious Hellraiser enters the battlefield, exile three cards at random from your graveyard. Choose a noncreature, nonland card from among them and copy it. You may cast the copy without paying its mana cost."
ONE,Carnivorous Canopy,common,{2}{G},G,Sorcery,0,0,0,1,0,1,0,0,"Destroy target artifact, enchantment, or creature with flying. If that permanent's mana value was 3 or less, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)"
ONE,Cephalopod Sentry,uncommon,{2}{W}{U},"U, W","Artifact, Creature","Phyrexian, Squid",0,5,2,0,2,0,0,Flying\nCephalopod Sentry's power is equal to the number of artifacts you control.
ONE,Charforger,uncommon,{1}{B}{R},"B, R",Creature,"Phyrexian, Beast",2,3,2,2,0,0,1,"When Charforger enters the battlefield, create a 1/1 red Phyrexian Goblin creature token.\nWhenever another creature or artifact you control is put into a graveyard from the battlefield, put an oil counter on Charforger.\nRemove three oil counters from Charforger: Exile the top card of your library. You may play that card this turn."
ONE,Charge of the Mites,common,{2}{W},W,Instant,0,0,0,1,0,1,0,0,"Choose one —\n• Charge of the Mites deals damage equal to the number of creatures you control to target creature or planeswalker.\n• Create two 1/1 colorless Phyrexian Mite artifact creature tokens with toxic 1 and ""This creature can't block."" (Players dealt combat damage by them also get a poison counter.)"
ONE,Chimney Rabble,common,{3}{R},R,Creature,"Phyrexian, Goblin, Warrior",3,3,2,0,2,0,1,"Haste\nWhen Chimney Rabble enters the battlefield, create a 1/1 red Phyrexian Goblin creature token."
ONE,Chittering Skitterling,uncommon,{2}{B},B,Creature,"Phyrexian, Rat",1,4,1,1,0,0,0,Corrupted — Sacrifice an artifact or creature: Draw a card. Activate only if an opponent has three or more poison counters and only once each turn.
ONE,Chrome Prowler,common,{2}{U},U,"Artifact, Creature","Phyrexian, Cat",3,2,2,1,1,0,1,"Flash\nWhen Chrome Prowler enters the battlefield, tap target creature an opponent controls."
ONE,Churning Reservoir,uncommon,{R},R,Artifact,0,0,0,1,1,0,0,0,"At the beginning of your upkeep, put an oil counter on another target nontoken artifact or creature you control.\n{2}, {T}: Create a 1/1 red Phyrexian Goblin creature token. Activate only if an oil counter was removed from a permanent you controlled this turn or a permanent with an oil counter on it was put into a graveyard this turn."
ONE,Cinderslash Ravager,uncommon,{4}{R}{G},"G, R",Creature,"Phyrexian, Warrior",5,5,2,2,0,0,0,"This spell costs {1} less to cast for each permanent you control with oil counters on it.\nVigilance\nWhen Cinderslash Ravager enters the battlefield, it deals 1 damage to each creature your opponents control."
ONE,Compleat Devotion,common,{1}{W},W,Instant,0,0,0,2,0,2,0,0,"Target creature you control gets +2/+2 until end of turn. If that creature has toxic, draw a card."
ONE,Conduit of Worlds,rare,{2}{G}{G},G,Artifact,0,0,0,0,0,0,0,0,"You may play lands from your graveyard.\n{T}: Choose target nonland permanent card in your graveyard. If you haven't cast a spell this turn, you may cast that card. If you do, you can't cast additional spells this turn. Activate only as a sorcery."
ONE,Contagious Vorrac,common,{2}{G},G,Creature,"Phyrexian, Boar, Beast",3,3,1,0,1,0,0,"When Contagious Vorrac enters the battlefield, look at the top four cards of your library. You may reveal a land card from among them and put it into your hand. Put the rest on the bottom of your library in a random order. If you didn't put a card into your hand this way, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)"
ONE,Copper Longlegs,common,{1}{G},G,Creature,"Phyrexian, Spider",1,3,1,0,1,0,0,"Reach\n{1}{G}, Sacrifice Copper Longlegs: Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)"
ONE,Copperline Gorge,rare,0,"G, R",Land,0,0,0,1,1,0,0,0,Copperline Gorge enters the battlefield tapped unless you control two or fewer other lands.\n{T}: Add {R} or {G}.
ONE,Crawling Chorus,common,{W},W,Creature,"Phyrexian, Horror",1,1,1,0,1,0,0,"Toxic 1 (Players dealt combat damage by this creature also get a poison counter.)\nWhen Crawling Chorus dies, create a 1/1 colorless Phyrexian Mite artifact creature token with toxic 1 and ""This creature can't block."""
ONE,Cruel Grimnarch,common,{5}{B},B,Creature,"Phyrexian, Cleric",5,5,1,0,1,0,0,"Deathtouch\nWhen Cruel Grimnarch enters the battlefield, each opponent discards a card. For each opponent who can't, you gain 4 life."
ONE,Cutthroat Centurion,common,{2}{B},B,"Artifact, Creature","Phyrexian, Warrior",2,2,2,2,0,0,1,Sacrifice another artifact or creature: Cutthroat Centurion gets +2/+2 until end of turn. Activate only once each turn.
ONE,Darkslick Shores,rare,0,"B, U",Land,0,0,0,1,1,0,0,0,Darkslick Shores enters the battlefield tapped unless you control two or fewer other lands.\n{T}: Add {U} or {B}.
ONE,Distorted Curiosity,uncommon,{2}{U},U,Sorcery,0,0,0,1,1,0,0,0,Corrupted — This spell costs {2} less to cast if an opponent has three or more poison counters.\nDraw two cards.
ONE,Dragonwing Glider,rare,{3}{R}{R},R,Artifact,Equipment,0,0,0,0,0,0,0,"For Mirrodin! (When this Equipment enters the battlefield, create a 2/2 red Rebel creature token, then attach this to it.)\nEquipped creature gets +2/+2 and has flying and haste.\nEquip {3}{R}{R}"
ONE,"Drivnod, Carnage Dominus",mythic,{3}{B}{B},B,Creature,"Phyrexian, Horror",8,3,0,0,0,0,0,"If a creature dying causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time.\n{B/P}{B/P}, Exile three creature cards from your graveyard: Put an indestructible counter on Drivnod, Carnage Dominus. ({B/P} can be paid with either {B} or 2 life.)"
ONE,Dross Skullbomb,common,{1},B,Artifact,0,0,0,1,0,1,0,0,"{1}, Sacrifice Dross Skullbomb: Draw a card.\n{2}{B}, Sacrifice Dross Skullbomb: Return target creature card from your graveyard to your hand. Draw a card. Activate only as a sorcery."
ONE,Drown in Ichor,uncommon,{1}{B},B,Sorcery,0,0,0,2,2,0,0,1,"Target creature gets -4/-4 until end of turn. Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)"
ONE,Duelist of Deep Faith,common,{1}{W},W,Creature,"Phyrexian, Soldier",2,2,2,0,2,0,0,"Toxic 1 (Players dealt combat damage by this creature also get a poison counter.)\nAs long as it's your turn, Duelist of Deep Faith has first strike."
ONE,Dune Mover,common,{2},0,"Artifact, Creature","Phyrexian, Golem",2,1,1,0,1,0,0,"Toxic 1 (Players dealt combat damage by this creature also get a poison counter.)\nWhen Dune Mover enters the battlefield, you may search your library for a basic land card, reveal it, then shuffle and put that card on top."
ONE,Duress,common,{B},B,Sorcery,0,0,0,1,0,1,0,0,"Target opponent reveals their hand. You choose a noncreature, nonland card from it. That player discards that card."
ONE,"Elesh Norn, Mother of Machines",mythic,{4}{W},W,Creature,"Phyrexian, Praetor",4,7,0,0,0,0,0,"Vigilance\nIf a permanent entering the battlefield causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time.\nPermanents entering the battlefield don't cause abilities of permanents your opponents control to trigger."
ONE,Encroaching Mycosynth,rare,{3}{U},U,Artifact,0,0,0,0,0,0,0,0,Nonland permanents you control are artifacts in addition to their other types. The same is true for permanent spells you control and nonland permanent cards you own that aren't on the battlefield.
ONE,Escaped Experiment,common,{1}{U},U,"Artifact, Creature","Phyrexian, Beast",2,1,1,0,1,0,0,"Whenever Escaped Experiment attacks, target creature an opponent controls gets -X/-0 until end of turn, where X is the number of artifacts you control."
ONE,Evolved Spinoderm,rare,{2}{G}{G},G,Creature,"Phyrexian, Beast",5,5,0,0,0,0,0,"Evolved Spinoderm enters the battlefield with four oil counters on it.\nEvolved Spinoderm has trample as long as it has two or fewer oil counters on it. Otherwise, it has hexproof.\nAt the beginning of your upkeep, remove an oil counter from Evolved Spinoderm. Then if it has no oil counters on it, sacrifice it."
ONE,Evolving Adaptive,uncommon,{G},G,Creature,"Phyrexian, Warrior",0,0,2,0,2,0,0,"Evolving Adaptive enters the battlefield with an oil counter on it.\nEvolving Adaptive gets +1/+1 for each oil counter on it.\nWhenever another creature enters the battlefield under your control, if that creature has greater power or toughness than Evolving Adaptive, put an oil counter on Evolving Adaptive."
ONE,Expand the Sphere,uncommon,{3}{G},G,Sorcery,0,0,0,1,0,1,0,0,"Look at the top six cards of your library. Put up to two land cards from among them onto the battlefield tapped and the rest on the bottom of your library in a random order. If you put fewer than two lands onto the battlefield this way, proliferate a number of times equal to the difference. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)"
ONE,Experimental Augury,common,{1}{U},U,Instant,0,0,0,1,0,1,0,0,"Look at the top three cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order. Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)"
ONE,Exuberant Fuseling,uncommon,{R},R,Creature,"Phyrexian, Goblin, Warrior",0,1,1,1,0,0,0,"Trample\nExuberant Fuseling gets +1/+0 for each oil counter on it.\nWhen Exuberant Fuseling enters the battlefield and whenever another creature or artifact you control is put into a graveyard from the battlefield, put an oil counter on Exuberant Fuseling."
ONE,Eye of Malcator,common,{2}{U},U,Artifact,0,0,0,1,0,1,0,0,"When Eye of Malcator enters the battlefield, scry 2. (Look at the top two cards of your library, then put any number of them on the bottom and the rest on top in any order.)\nWhenever another artifact enters the battlefield under your control, Eye of Malcator becomes a 4/4 Phyrexian Eye artifact creature until end of turn."
ONE,"Ezuri, Stalker of Spheres",rare,{2}{G}{U},"G, U",Creature,"Phyrexian, Elf, Warrior",3,3,0,0,0,0,0,"When Ezuri, Stalker of Spheres enters the battlefield, you may pay {3}. If you do, proliferate twice.\nWhenever you proliferate, draw a card."
ONE,Feed the Infection,uncommon,{3}{B},B,Sorcery,0,0,0,1,1,0,0,0,You draw three cards and you lose 3 life.\nCorrupted — Each opponent who has three or more poison counters loses 3 life.
ONE,Flensing Raptor,common,{2}{W},W,Creature,"Phyrexian, Bird",2,2,1,1,0,0,0,"Flying\nToxic 1 (Players dealt combat damage by this creature also get a poison counter.)\nWhen Flensing Raptor enters the battlefield, another target creature you control with toxic gets +1/+1 and gains flying until end of turn."
ONE,Fleshless Gladiator,common,{1}{B},B,Creature,"Phyrexian, Skeleton",2,2,1,0,1,0,0,Corrupted — {2}{B}: Return Fleshless Gladiator from your graveyard to the battlefield tapped. You lose 1 life. Activate only if an opponent has three or more poison counters.
ONE,Font of Progress,uncommon,{U},U,Artifact,0,0,0,1,0,1,0,0,"Font of Progress enters the battlefield with two oil counters on it.\n{3}, {T}: Target player mills X cards, where X is the number of oil counters on Font of Progress."
ONE,Forest,common,0,G,Land,Forest,0,0,0,0,0,0,0,({T}: Add {G}.)
ONE,Forgehammer Centurion,common,{2}{R},R,Creature,"Phyrexian, Warrior",3,2,1,0,1,0,0,"Whenever another creature or artifact you control is put into a graveyard from the battlefield, put an oil counter on Forgehammer Centurion.\nWhenever Forgehammer Centurion attacks, you may remove two oil counters from it. When you do, target creature can't block this turn."
ONE,Free from Flesh,common,{R},R,Instant,0,0,0,1,0,1,0,0,Target creature gets +2/+2 until end of turn. Put two oil counters on it.
ONE,Furnace Punisher,uncommon,{2}{R},R,Creature,"Phyrexian, Warrior",3,3,4,4,0,0,1,"Menace\nAt the beginning of each player's upkeep, Furnace Punisher deals 2 damage to that player unless they control two or more basic lands."
ONE,Furnace Skullbomb,common,{1},R,Artifact,0,0,0,1,0,1,0,0,"{1}, Sacrifice Furnace Skullbomb: Draw a card.\n{1}{R}, Sacrifice Furnace Skullbomb: Put two oil counters on target artifact or creature you control. Draw a card. Activate only as a sorcery."
ONE,Furnace Strider,common,{4}{R},R,Creature,"Phyrexian, Beast",4,5,2,0,2,0,0,Furnace Strider enters the battlefield with two oil counters on it.\nRemove an oil counter from Furnace Strider: Target creature you control gains haste until end of turn.
ONE,"Geth, Thane of Contracts",rare,{1}{B}{B},B,Creature,"Phyrexian, Zombie",3,4,0,0,0,0,0,"Other creatures you control get -1/-1.\n{1}{B}{B}, {T}: Return target creature card from your graveyard to the battlefield. It gains ""If this creature would leave the battlefield, exile it instead of putting it anywhere else."" Activate only as a sorcery."
ONE,Gitaxian Anatomist,common,{3}{U},U,Creature,"Phyrexian, Wizard",2,5,1,0,1,0,0,"When Gitaxian Anatomist enters the battlefield, you may tap it. If you do, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)"
ONE,Gitaxian Raptor,common,{2}{U},U,Creature,"Phyrexian, Bird",1,4,2,0,2,0,1,Flying\nGitaxian Raptor enters the battlefield with three oil counters on it.\nRemove an oil counter from Gitaxian Raptor: Gitaxian Raptor gets +1/-1 until end of turn.
ONE,Gleeful Demolition,uncommon,{R},R,Sorcery,0,0,0,2,0,2,0,0,"Destroy target artifact. If you controlled that artifact, create three 1/1 red Phyrexian Goblin creature tokens."
ONE,Glissa Sunslayer,rare,{1}{B}{G},"B, G",Creature,"Phyrexian, Zombie, Elf",3,3,0,0,0,0,0,"First strike, deathtouch\nWhenever Glissa Sunslayer deals combat damage to a player, choose one —\n• You draw a card and you lose 1 life.\n• Destroy target enchantment.\n• Remove up to three counters from target permanent."
ONE,Glistener Seer,common,{U},U,Creature,"Phyrexian, Advisor",0,3,1,0,1,0,0,"Glistener Seer enters the battlefield with three oil counters on it.\n{T}, Remove an oil counter from Glistener Seer: Scry 1. (Look at the top card of your library. You may put that card on the bottom.)"
ONE,Goldwarden's Helm,common,{2}{W},W,Artifact,Equipment,0,0,1,0,1,0,0,"For Mirrodin! (When this Equipment enters the battlefield, create a 2/2 red Rebel creature token, then attach this to it.)\nEquipped creature gets +0/+1.\nEquip {1}{W} ({1}{W}: Attach to target creature you control. Equip only as a sorcery.)"
ONE,Goliath Hatchery,rare,{4}{G}{G},G,Enchantment,0,0,0,0,0,0,0,0,"When Goliath Hatchery enters the battlefield, create two 3/3 green Phyrexian Beast creature tokens with toxic 1. (Players dealt combat damage by them also get a poison counter.)\nCorrupted — At the beginning of your upkeep, if an opponent has three or more poison counters, choose a creature you control, then draw cards equal to its total toxic value."
ONE,"Graaz, Unstoppable Juggernaut",rare,{8},0,"Artifact, Creature",Juggernaut,7,5,0,0,0,0,0,Juggernauts you control attack each combat if able.\nJuggernauts you control can't be blocked by Walls.\nOther creatures you control have base power and toughness 5/3 and are Juggernauts in addition to their other creature types.
ONE,Green Sun's Twilight,rare,{X}{G},G,Sorcery,0,0,0,1,1,0,0,0,"Reveal the top X plus one cards of your library. Choose a creature card and/or a land card from among them. Put those cards into your hand and the rest on the bottom of your library in a random order. If X is 5 or more, instead put the chosen cards onto the battlefield or into your hand and the rest on the bottom of your library in a random order."
ONE,Gulping Scraptrap,common,{4}{B},B,Creature,"Phyrexian, Horror",4,4,1,0,1,0,0,"When Gulping Scraptrap enters the battlefield or dies, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)"
ONE,Hazardous Blast,common,{3}{R},R,Sorcery,0,0,0,2,0,2,0,0,Hazardous Blast deals 1 damage to each creature your opponents control. Creatures your opponents control can't block this turn.
ONE,Hexgold Halberd,uncommon,{1}{R},R,Artifact,Equipment,0,0,1,1,0,0,0,"For Mirrodin! (When this Equipment enters the battlefield, create a 2/2 red Rebel creature token, then attach this to it.)\nAs long as it's your turn, equipped creature has first strike and trample.\nEquip {2}{R}"
ONE,Hexgold Hoverwings,uncommon,{3}{W},W,Artifact,Equipment,0,0,1,1,0,0,0,"For Mirrodin! (When this Equipment enters the battlefield, create a 2/2 red Rebel creature token, then attach this to it.)\nEquipped creature has flying.\nCreatures you control that are equipped get +1/+0.\nEquip {2}{W}"
ONE,Hexgold Slash,common,{R},R,Instant,0,0,0,1,0,1,0,0,"Hexgold Slash deals 2 damage to target creature. If that creature has toxic, Hexgold Slash deals 4 damage to that creature instead."
ONE,Ichor Synthesizer,common,{1}{U},U,Creature,"Phyrexian, Wizard",1,3,2,0,2,0,0,"Whenever you cast a noncreature spell, put an oil counter on Ichor Synthesizer.\nAs long as Ichor Synthesizer has four or more oil counters on it, it gets +2/+0 and can't be blocked."
ONE,Ichormoon Gauntlet,mythic,{2}{U},U,Artifact,0,0,0,0,0,0,0,0,"Planeswalkers you control have ""[0]: Proliferate"" and ""[−12]: Take an extra turn after this one.""\nWhenever you cast a noncreature spell, choose a counter on target permanent. Put an additional counter of that kind on that permanent."
ONE,Ichorplate Golem,uncommon,{3},0,"Artifact, Creature","Phyrexian, Golem",2,3,2,2,0,0,0,"Whenever a creature enters the battlefield under your control, if it has one or more oil counters on it, put an oil counter on it.\nCreatures you control with oil counters on them get +1/+1."
ONE,Ichorspit Basilisk,common,{2}{G},G,Creature,"Phyrexian, Basilisk",1,3,1,0,1,0,0,Deathtouch\nToxic 1 (Players dealt combat damage by this creature also get a poison counter.)
ONE,Incisor Glider,common,{1}{W},W,"Artifact, Creature","Phyrexian, Construct",1,3,1,0,1,0,0,"Flying\nCorrupted — Whenever Incisor Glider attacks, if an opponent has three or more poison counters, creatures you control get +1/+1 until end of turn."
ONE,Incubation Sac,uncommon,{G},G,Artifact,0,0,0,2,2,0,0,0,"Incubation Sac enters the battlefield with three oil counters on it.\n{4}, {T}, Remove an oil counter from Incubation Sac: Create a 3/3 colorless Phyrexian Golem artifact creature token. Activate only as a sorcery."
ONE,Indoctrination Attendant,common,{3}{W},W,Creature,"Phyrexian, Cleric",3,4,1,0,1,0,0,"Toxic 1 (Players dealt combat damage by this creature also get a poison counter.)\nWhen Indoctrination Attendant enters the battlefield, you may return another permanent you control to its owner's hand. If you do, create a 1/1 colorless Phyrexian Mite artifact creature token with toxic 1 and ""This creature can't block."""
ONE,Infectious Bite,uncommon,{1}{G},G,Instant,0,0,0,2,0,2,0,0,Target creature you control deals damage equal to its power to target creature you don't control. Each opponent gets a poison counter.
ONE,Infectious Inquiry,common,{2}{B},B,Sorcery,0,0,0,1,0,1,0,0,You draw two cards and you lose 2 life. Each opponent gets a poison counter.
ONE,Infested Fleshcutter,uncommon,{1}{W},W,Artifact,Equipment,0,0,2,2,0,0,0,"Equipped creature gets +2/+0.\nWhenever equipped creature attacks, create a 1/1 colorless Phyrexian Mite artifact creature token with toxic 1 and ""This creature can't block."" (Players dealt combat damage by it also get a poison counter.)\nEquip {2}{W}"
ONE,Island,common,0,U,Land,Island,0,0,0,0,0,0,0,({T}: Add {U}.)
