setCode,name,rarity,manaCost,colorIdentity,types,subtypes,power,toughness,quantity,nm,lp,p,foil,text
BRO,Boulderbranch Golem,common,{7},G,"Artifact, Creature",Golem,6,5,0,0,0,0,0,"Prototype {3}{G} — 3/3 (You may cast this spell with different mana cost, color, and size. It keeps its abilities and types.)\nWhen Boulderbranch Golem enters the battlefield, you gain life equal to its power."
BRO,Terisian Mindbreaker,rare,{7},U,"Artifact, Creature",Juggernaut,6,4,0,0,0,0,0,"Whenever Terisian Mindbreaker attacks, defending player mills half their library, rounded up.\nUnearth {1}{U}{U}{U} ({1}{U}{U}{U}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)"
BRO,Argivian Avenger,uncommon,{6},0,"Artifact, Creature",Shapeshifter,5,5,0,0,0,0,0,"{1}: Until end of turn, Argivian Avenger gets -1/-1 and gains your choice of flying, vigilance, deathtouch, or haste."
BRO,Bladecoil Serpent,mythic,{X}{6},"B, R, U","Artifact, Creature",Serpent,5,4,0,0,0,0,0,"When Bladecoil Serpent enters the battlefield, for each {U}{U} spent to cast it, draw a card.\nWhen Bladecoil Serpent enters the battlefield, for each {B}{B} spent to cast it, each opponent discards a card.\nWhen Bladecoil Serpent enters the battlefield, for each {R}{R} spent to cast it, it gets +1/+0 and gains trample and haste until end of turn."
BRO,Fallaji Dragon Engine,uncommon,{8},R,"Artifact, Creature",Dragon,5,5,1,0,1,0,0,"Prototype {2}{R} — 1/3 (You may cast this spell with different mana cost, color, and size. It keeps its abilities and types.)\nFlying\n{2}: Fallaji Dragon Engine gets +1/+0 until end of turn."
BRO,Gnarlroot Pallbearer,common,{4}{G}{G},G,Creature,"Treefolk, Druid",5,5,0,0,0,0,0,"Trample\nWhen Gnarlroot Pallbearer enters the battlefield, target creature gets +X/+X until end of turn, where X is the number of creature cards in your graveyard."
BRO,Goring Warplow,common,{6},B,"Artifact, Creature",Construct,5,4,0,0,0,0,0,"Prototype {1}{B} — 1/1 (You may cast this spell with different mana cost, color, and size. It keeps its abilities and types.)\nDeathtouch"
BRO,Mishra's Juggernaut,common,{5},R,"Artifact, Creature",Juggernaut,5,3,1,0,1,0,0,Trample\nMishra's Juggernaut attacks each combat if able.\nUnearth {5}{R} ({5}{R}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)
BRO,Rootwire Amalgam,mythic,{5},G,"Artifact, Creature",Golem,5,5,0,0,0,0,0,"Prototype {1}{G} — 2/3 (You may cast this spell with different mana cost, color, and size. It keeps its abilities and types.)\n{3}{G}{G}, Sacrifice Rootwire Amalgam: Create an X/X colorless Golem artifact creature token, where X is three times Rootwire Amalgam's power. It gains haste until end of turn. Activate only as a sorcery."
BRO,Steel Seraph,rare,{6},W,"Artifact, Creature",Angel,5,4,0,0,0,0,0,"Prototype {1}{W}{W} — 3/3 (You may cast this spell with different mana cost, color, and size. It keeps its abilities and types.)\nFlying\nAt the beginning of combat on your turn, target creature you control gains your choice of flying, vigilance, or lifelink until end of turn."
BRO,Terror Ballista,rare,{7},B,"Artifact, Creature",Construct,5,3,1,1,0,0,0,"Menace\nWhenever Terror Ballista attacks, you may sacrifice another creature. When you do, destroy target creature an opponent controls.\nUnearth {3}{B}{B} ({3}{B}{B}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)"
BRO,Arcane Proxy,mythic,{7},U,"Artifact, Creature",Wizard,4,3,0,0,0,0,0,"Prototype {1}{U}{U} — 2/1 (You may cast this spell with different mana cost, color, and size. It keeps its abilities and types.)\nWhen Arcane Proxy enters the battlefield, if you cast it, exile target instant or sorcery card with mana value less than or equal to Arcane Proxy's power from your graveyard. Copy that card. You may cast the copy without paying its mana cost."
BRO,Artificer's Dragon,rare,{6},R,"Artifact, Creature",Dragon,4,4,1,1,0,0,0,Flying\n{R}: Artifact creatures you control get +1/+0 until end of turn.\nUnearth {3}{R}{R} ({3}{R}{R}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)
BRO,Autonomous Assembler,rare,{5},W,"Artifact, Creature",Assembly-Worker,4,5,0,0,0,0,0,"Prototype {1}{W} — 2/2 (You may cast this spell with different mana cost, color, and size. It keeps its abilities and types.)\nVigilance\n{1}, {T}: Put a +1/+1 counter on target Assembly-Worker you control."
BRO,Burrowing Razormaw,common,{2}{G},G,Creature,Beast,4,2,0,0,0,0,0,"When Burrowing Razormaw dies, mill four cards. (Put the top four cards of your library into your graveyard.)"
BRO,Disciples of Gix,uncommon,{4}{B}{B},B,Creature,"Phyrexian, Human",4,4,0,0,0,0,0,"When Disciples of Gix enters the battlefield, search your library for up to three artifact cards, put them into your graveyard, then shuffle."
BRO,Gaea's Courser,uncommon,{4}{G},G,Creature,"Centaur, Soldier",4,5,0,0,0,0,0,"Whenever Gaea's Courser attacks, if there are three or more creature cards in your graveyard, draw a card."
BRO,Giant Cindermaw,uncommon,{2}{R},R,Creature,"Dinosaur, Beast",4,3,0,0,0,0,0,Trample\nPlayers can't gain life.
BRO,Gixian Puppeteer,rare,{3}{B},B,Creature,"Phyrexian, Warlock",4,3,0,0,0,0,0,"Whenever you draw your second card each turn, each opponent loses 2 life and you gain 2 life.\nWhen Gixian Puppeteer dies, return another target creature card with mana value 3 or less from your graveyard to the battlefield."
BRO,Iron-Craw Crusher,uncommon,{7},G,"Artifact, Creature",Wurm,4,6,0,0,0,0,0,"Prototype {2}{G}{G} — 2/5 (You may cast this spell with different mana cost, color, and size. It keeps its abilities and types.)\nWhenever Iron-Craw Crusher attacks, target attacking creature gets +X/+0 until end of turn, where X is Iron-Craw Crusher's power."
BRO,"Mishra, Tamer of Mak Fawa",rare,{3}{B}{R},"B, R",Creature,"Human, Artificer",4,4,0,0,0,0,0,"Permanents you control have ""Ward—Sacrifice a permanent.""\nEach artifact card in your graveyard has unearth {1}{B}{R}. ({1}{B}{R}: Return the card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)"
BRO,Obstinate Baloth,uncommon,{2}{G}{G},G,Creature,Beast,4,4,0,0,0,0,0,"When Obstinate Baloth enters the battlefield, you gain 4 life.\nIf a spell or ability an opponent controls causes you to discard Obstinate Baloth, put it onto the battlefield instead of putting it into your graveyard."
BRO,Platoon Dispenser,mythic,{5},W,"Artifact, Creature",Construct,4,6,0,0,0,0,0,"At the beginning of your end step, if you control two or more other creatures, draw a card.\n{3}{W}: Create a 1/1 colorless Soldier artifact creature token.\nUnearth {2}{W}{W}"
BRO,Power Plant Worker,common,{5},0,"Artifact, Creature",Assembly-Worker,4,4,0,0,0,0,0,"{3}: Power Plant Worker gets +2/+2 until end of turn. If you control creatures named Mine Worker and Tower Worker, put two +1/+1 counters on Power Plant Worker instead. Activate only once each turn."
BRO,Skitterbeam Battalion,mythic,{9},R,"Artifact, Creature",Construct,4,4,1,1,0,0,0,"Prototype {3}{R}{R} — 2/2 (You may cast this spell with different mana cost, color, and size. It keeps its abilities and types.)\nTrample, haste\nWhen Skitterbeam Battalion enters the battlefield, if you cast it, create two tokens that are copies of it."
BRO,Spotter Thopter,uncommon,{8},U,"Artifact, Creature",Thopter,4,5,0,0,0,0,0,"Prototype {3}{U} — 2/3 (You may cast this spell with different mana cost, color, and size. It keeps its abilities and types.)\nFlying\nWhen Spotter Thopter enters the battlefield, scry X, where X is its power."
BRO,Steel Exemplar,uncommon,{5},0,"Artifact, Creature",Wizard,4,4,0,0,0,0,0,Trample\nSteel Exemplar enters the battlefield with two +1/+1 counters on it unless two or more colors of mana were spent to cast it.
BRO,"Tocasia, Dig Site Mentor",rare,{1}{G}{W}{U},"G, U, W",Creature,"Human, Artificer",4,3,0,0,0,0,0,"Creatures you control have vigilance and ""{T}: Surveil 1."" (To surveil 1, look at the top card of your library. You may put that card into your graveyard.)\n{2}{G}{G}{W}{W}{U}{U}, Exile Tocasia, Dig Site Mentor from your graveyard: Return any number of target artifact cards with total mana value 10 or less from your graveyard to the battlefield. Activate only as a sorcery."
BRO,Tocasia's Onulet,common,{5},W,"Artifact, Creature",Construct,4,4,0,0,0,0,0,"When Tocasia's Onulet leaves the battlefield, you gain 2 life.\nUnearth {3}{W} ({3}{W}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)"
BRO,Trench Stalker,common,{4}{B},B,Creature,"Beast, Horror",4,5,0,0,0,0,0,"As long as you've drawn two or more cards this turn, Trench Stalker has deathtouch and lifelink."
BRO,Tyrant of Kher Ridges,rare,{4}{R}{R},R,Creature,Dragon,4,5,0,0,0,0,0,"Flying\nWhen Tyrant of Kher Ridges enters the battlefield, it deals 4 damage to any target.\n{R}: Tyrant of Kher Ridges gets +1/+0 until end of turn."
BRO,Warlord's Elite,common,{2}{W},W,Creature,"Human, Soldier",4,4,0,0,0,0,0,"As an additional cost to cast this spell, tap two untapped artifacts, creatures, and/or lands you control."
BRO,Aeronaut Cavalry,common,{4}{W},W,Creature,"Human, Soldier",3,4,0,0,0,0,0,"Flying\nWhen Aeronaut Cavalry enters the battlefield, put a +1/+1 counter on another target Soldier you control."
BRO,Argothian Opportunist,common,{2}{G},G,Creature,"Human, Scout",3,2,0,0,0,0,0,"When Argothian Opportunist enters the battlefield, create a tapped Powerstone token. (It's an artifact with ""{T}: Add {C}. This mana can't be spent to cast a nonartifact spell."")"
BRO,Ashnod's Harvester,uncommon,{2},B,"Artifact, Creature",Construct,3,1,1,1,0,0,0,"Whenever Ashnod's Harvester attacks, exile target card from a graveyard.\nUnearth {1}{B} ({1}{B}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)"
BRO,Battery Bearer,uncommon,{2}{G}{U},"G, U",Creature,"Human, Artificer",3,4,0,0,0,0,0,"Creatures you control have ""{T}: Add {C}. This mana can't be spent to cast a nonartifact spell.""\nWhenever you cast an artifact spell with mana value 6 or greater, draw a card."
BRO,Combat Thresher,uncommon,{7},W,"Artifact, Creature",Construct,3,3,0,0,0,0,0,"Prototype {2}{W} — 1/1 (You may cast this spell with different mana cost, color, and size. It keeps its abilities and types.)\nDouble strike\nWhen Combat Thresher enters the battlefield, draw a card."
BRO,Conscripted Infantry,common,{2}{R},R,Creature,"Human, Soldier",3,1,0,0,0,0,0,"When Conscripted Infantry dies, create a 1/1 colorless Soldier artifact creature token."
BRO,Cradle Clearcutter,uncommon,{6},G,"Artifact, Creature",Golem,3,6,0,0,0,0,0,"Prototype {2}{G} — 1/3 (You may cast this spell with different mana cost, color, and size. It keeps its abilities and types.)\n{T}: Add an amount of {G} equal to Cradle Clearcutter's power."
BRO,Deathbloom Ritualist,rare,{3}{B}{G},"B, G",Creature,"Elf, Warlock",3,5,0,0,0,0,0,"{T}: Add X mana of any one color, where X is the number of creature cards in your graveyard."
BRO,"Gix, Yawgmoth Praetor",mythic,{1}{B}{B},B,Creature,"Phyrexian, Praetor",3,3,0,0,0,0,0,"Whenever a creature deals combat damage to one of your opponents, its controller may pay 1 life. If they do, they draw a card.\n{4}{B}{B}{B}, Discard X cards: Exile the top X cards of target opponent's library. You may play lands and cast spells from among cards exiled this way without paying their mana costs."
BRO,Great Desert Prospector,uncommon,{4}{W},W,Creature,"Human, Artificer",3,2,0,0,0,0,0,"When Great Desert Prospector enters the battlefield, create a tapped Powerstone token for each other creature you control. (The tokens are artifacts with ""{T}: Add {C}. This mana can't be spent to cast a nonartifact spell."")"
BRO,"Hajar, Loyal Bodyguard",rare,{R}{G},"G, R",Creature,"Human, Soldier",3,3,0,0,0,0,0,"Sacrifice Hajar, Loyal Bodyguard: Legendary creatures you control get +1/+0 and gain indestructible until end of turn."
BRO,"Harbin, Vanguard Aviator",rare,{W}{U},"U, W",Creature,"Human, Soldier",3,2,0,0,0,0,0,"Flying\nWhenever you attack with five or more Soldiers, creatures you control get +1/+1 and gain flying until end of turn."
BRO,Hero of the Dunes,uncommon,{3}{W}{B},"B, W",Creature,"Human, Soldier",3,2,0,0,0,0,0,"When Hero of the Dunes enters the battlefield, return target artifact or creature card with mana value 3 or less from your graveyard to the battlefield.\nCreatures you control with mana value 3 or less get +1/+0."
BRO,Kill-Zone Acrobat,common,{2}{B},B,Creature,"Human, Soldier",3,2,0,0,0,0,0,"Whenever Kill-Zone Acrobat attacks, you may sacrifice another creature or artifact. If you do, Kill-Zone Acrobat gains flying until end of turn."
BRO,Koilos Roc,common,{4}{U},U,Creature,Bird,3,3,0,0,0,0,0,"Flash\nFlying\nWhen Koilos Roc enters the battlefield, create a tapped Powerstone token. (It's an artifact with ""{T}: Add {C}. This mana can't be spent to cast a nonartifact spell."")"
BRO,Lat-Nam Adept,common,{3}{U},U,Creature,"Human, Wizard",3,3,0,0,0,0,0,"Whenever you draw your second card each turn, put a +1/+1 counter on Lat-Nam Adept."
BRO,"Loran, Disciple of History",uncommon,{3}{W},W,Creature,"Human, Artificer",3,3,0,0,0,0,0,"Whenever Loran, Disciple of History or another legendary creature enters the battlefield under your control, return target artifact card from your graveyard to your hand."
BRO,"Mishra, Claimed by Gix // Mishra, Lost to Phyrexia",mythic,{2}{B}{R},"B, R",Creature,"Phyrexian, Human, Artificer",3,5,0,0,0,0,0,"Whenever you attack, each opponent loses X life and you gain X life, where X is the number of attacking creatures. If Mishra, Claimed by Gix and a creature named Phyrexian Dragon Engine are attacking, and you both own and control them, exile them, then meld them into Mishra, Lost to Phyrexia. It enters the battlefield tapped and attacking."
BRO,"Myrel, Shield of Argive",mythic,{3}{W},W,Creature,"Human, Soldier",3,4,0,0,0,0,0,"During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.\nWhenever Myrel, Shield of Argive attacks, create X 1/1 colorless Soldier artifact creature tokens, where X is the number of Soldiers you control."
BRO,Perimeter Patrol,common,{2}{G},G,Creature,"Human, Soldier",3,3,0,0,0,0,0,"Whenever an artifact enters the battlefield under your control, Perimeter Patrol gets +1/+0 until end of turn."
BRO,Razorlash Transmogrant,rare,{2},B,"Artifact, Creature",Zombie,3,1,0,0,0,0,0,Razorlash Transmogrant can't block.\n{4}{B}{B}: Return Razorlash Transmogrant from your graveyard to the battlefield with a +1/+1 counter on it. This ability costs {4} less to activate if an opponent controls four or more nonbasic lands.
BRO,Rescue Retriever,rare,{3}{W}{W},W,Creature,"Dog, Soldier",3,3,0,0,0,0,0,"Flash\nWhen Rescue Retriever enters the battlefield, put a +1/+1 counter on each other Soldier you control.\nPrevent all damage that would be dealt to other attacking Soldiers you control."
BRO,Roc Hunter,common,{1}{R},R,Creature,"Human, Soldier",3,1,0,0,0,0,0,Reach
BRO,Scrapwork Cohort,common,{4},W,"Artifact, Creature",Soldier,3,1,0,0,0,0,0,"When Scrapwork Cohort enters the battlefield, create a 1/1 colorless Soldier artifact creature token.\nUnearth {2}{W} ({2}{W}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)"
BRO,Skyfisher Spider,uncommon,{2}{B}{G},"B, G",Creature,Spider,3,3,0,0,0,0,0,"Reach\nWhen Skyfisher Spider enters the battlefield, you may sacrifice another creature. When you do, destroy target nonland permanent.\nWhen Skyfisher Spider dies, you may gain 1 life for each creature card in your graveyard. If you do, exile Skyfisher Spider from your graveyard."
BRO,Surge Engine,mythic,{2},U,"Artifact, Creature",Construct,3,2,0,0,0,0,0,"Defender\n{U}: Surge Engine loses defender and gains ""This creature can't be blocked.""\n{2}{U}: Surge Engine becomes blue and has base power and toughness 5/4. Activate only if Surge Engine doesn't have defender.\n{4}{U}{U}: Draw three cards. Activate only if Surge Engine is blue and only once."
BRO,"Tawnos, the Toymaker",rare,{3}{G}{U},"G, U",Creature,"Human, Artificer",3,5,0,0,0,0,0,"Whenever you cast a Beast or Bird creature spell, you may copy it, except the copy is an artifact in addition to its other types. (The copy becomes a token.)"
BRO,"Titania, Voice of Gaea // Titania, Gaea Incarnate",mythic,{1}{G}{G},G,Creature,Elemental,3,4,0,0,0,0,0,"Reach\nWhenever one or more land cards are put into your graveyard from anywhere, you gain 2 life.\nAt the beginning of your upkeep, if there are four or more land cards in your graveyard and you both own and control Titania, Voice of Gaea and a land named Argoth, Sanctum of Nature, exile them, then meld them into Titania, Gaea Incarnate."
BRO,Tomakul Honor Guard,common,{1}{G},G,Creature,"Human, Soldier",3,1,0,0,0,0,0,"Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)"
BRO,Yotian Tactician,uncommon,{2}{W}{U},"U, W",Creature,"Human, Soldier",3,4,0,0,0,0,0,Other Soldiers you control get +1/+1.
BRO,Air Marshal,common,{1}{U},U,Creature,"Human, Soldier",2,1,0,0,0,0,0,{3}: Target Soldier gains flying until end of turn.
BRO,Arbalest Engineers,uncommon,{1}{R}{G},"G, R",Creature,"Human, Artificer",2,2,0,0,0,0,0,"When Arbalest Engineers enters the battlefield, choose one —\n• Arbalest Engineers deals 1 damage to any target.\n• Put a +1/+1 counter on target creature. It gains trample and haste until end of turn.\n• Create a tapped Powerstone token. (It's an artifact with ""{T}: Add {C}. This mana can't be spent to cast a nonartifact spell."")"
BRO,Argothian Sprite,common,{1}{G},G,Creature,Faerie,2,2,0,0,0,0,0,Argothian Sprite can't be blocked by artifact creatures.\n{7}: Put two +1/+1 counters on Argothian Sprite.
BRO,Carrion Locust,common,{2}{B},B,Creature,"Insect, Horror",2,1,0,0,0,0,0,"Flying\nWhen Carrion Locust enters the battlefield, exile target card from an opponent's graveyard. If it was a creature card, that player loses 1 life."
BRO,Clay Champion,mythic,{X}{4},"G, W","Artifact, Creature",Construct,2,2,0,0,0,0,0,"Clay Champion enters the battlefield with three +1/+1 counters on it for each {G}{G} spent to cast it.\nWhen Clay Champion enters the battlefield, choose up to two other target creatures you control. For each {W}{W} spent to cast Clay Champion, put a +1/+1 counter on each of them."
BRO,"Drafna, Founder of Lat-Nam",rare,{1}{U},U,Creature,"Human, Artificer, Advisor",2,1,0,0,0,0,0,"{1}{U}: Return target artifact you control to its owner's hand.\n{3}, {T}: Copy target artifact spell you control. (The copy becomes a token.)"
BRO,Evangel of Synthesis,uncommon,{U}{B},"B, U",Creature,"Phyrexian, Human, Cleric",2,3,0,0,0,0,0,"When Evangel of Synthesis enters the battlefield, draw a card, then discard a card.\nAs long as you've drawn two or more cards this turn, Evangel of Synthesis gets +1/+0 and has menace."
BRO,Fallaji Chaindancer,common,{3}{R},R,Creature,"Human, Soldier",2,4,0,0,0,0,0,{2}: Fallaji Chaindancer gains double strike until end of turn.
BRO,Fallaji Vanguard,uncommon,{2}{R}{W},"R, W",Creature,"Human, Soldier",2,3,0,0,0,0,0,"First strike\nWhenever Fallaji Vanguard or another creature enters the battlefield under your control, target creature gets +2/+0 until end of turn."
BRO,Fauna Shaman,rare,{1}{G},G,Creature,"Elf, Shaman",2,2,0,0,0,0,0,"{G}, {T}, Discard a creature card: Search your library for a creature card, reveal it, put it into your hand, then shuffle."
BRO,"Feldon, Ronom Excavator",rare,{1}{R},R,Creature,"Human, Artificer",2,2,0,0,0,0,0,"Haste\nFeldon, Ronom Excavator can't block.\nWhenever Feldon is dealt damage, exile that many cards from the top of your library. Choose one of them. Until the end of your next turn, you may play that card."
BRO,Geology Enthusiast,rare,{3}{U}{U},U,Creature,"Human, Artificer",2,5,0,0,0,0,0,"At the beginning of your end step, create a tapped Powerstone token. (It's an artifact with ""{T}: Add {C}. This mana can't be spent to cast a nonartifact spell."")\n{6}: Draw a card and put a +1/+1 counter on Geology Enthusiast."
BRO,Gixian Infiltrator,common,{1}{B},B,Creature,"Phyrexian, Human",2,1,0,0,0,0,0,"Whenever you sacrifice another permanent, put a +1/+1 counter on Gixian Infiltrator."
BRO,Gixian Skullflayer,common,{2}{B},B,Creature,"Phyrexian, Human, Assassin",2,3,1,0,1,0,0,"At the beginning of your upkeep, if there are three or more creature cards in your graveyard, put a +1/+1 counter on Gixian Skullflayer."
BRO,"Gwenna, Eyes of Gaea",rare,{2}{G},G,Creature,"Elf, Druid, Scout",2,3,0,0,0,0,0,"{T}: Add two mana in any combination of colors. Spend this mana only to cast creature spells or activate abilities of a creature or creature card.\nWhenever you cast a creature spell with power 5 or greater, put a +1/+1 counter on Gwenna, Eyes of Gaea and untap it."
BRO,Hoarding Recluse,common,{3}{G},G,Creature,Spider,2,3,0,0,0,0,0,"Reach, deathtouch\nWhen Hoarding Recluse dies, put up to one other target card from a graveyard on the bottom of its owner's library."
BRO,Horned Stoneseeker,uncommon,{1}{R},R,Creature,Lizard,2,2,1,0,1,0,0,"Menace\nWhen Horned Stoneseeker enters the battlefield, create a tapped Powerstone token. (It's an artifact with ""{T}: Add {C}. This mana can't be spent to cast a nonartifact spell."")\nWhen Horned Stoneseeker leaves the battlefield, sacrifice a Powerstone."
BRO,"Hurkyl, Master Wizard",rare,{1}{U}{U},U,Creature,"Human, Wizard, Advisor",2,4,0,0,0,0,0,"At the beginning of your end step, if you've cast a noncreature spell this turn, reveal the top five cards of your library. For each card type among noncreature spells you've cast this turn, you may put a card of that type from among the revealed cards into your hand. Put the rest on the bottom of your library in a random order."
BRO,Junkyard Genius,uncommon,{1}{B}{R},"B, R",Creature,"Human, Artificer",2,2,0,0,0,0,0,"When Junkyard Genius enters the battlefield, create a tapped Powerstone token. (It's an artifact with ""{T}: Add {C}. This mana can't be spent to cast a nonartifact spell."")\n{1}{B}{R}, Sacrifice another creature or artifact: Until end of turn, other creatures you control get +1/+0 and gain menace and haste."
BRO,Keeper of the Cadence,uncommon,{4}{U},U,Creature,"Human, Wizard",2,5,0,0,0,0,0,"{3}: Put target artifact, instant, or sorcery card from a graveyard on the bottom of its owner's library."
BRO,Loran of the Third Path,rare,{2}{W},W,Creature,"Human, Artificer",2,1,0,0,0,0,0,"Vigilance\nWhen Loran of the Third Path enters the battlefield, destroy up to one target artifact or enchantment.\n{T}: You and target opponent each draw a card."
BRO,Mine Worker,common,{2},0,"Artifact, Creature",Assembly-Worker,2,1,0,0,0,0,0,"{T}: You gain 1 life. If you control creatures named Power Plant Worker and Tower Worker, you gain 3 life instead."
BRO,Misery's Shadow,rare,{1}{B},B,Creature,Shade,2,2,0,0,0,0,0,"If a creature an opponent controls would die, exile it instead.\n{1}: Misery's Shadow gets +1/+1 until end of turn."
BRO,"Mishra, Excavation Prodigy",uncommon,{2}{R},R,Creature,"Human, Artificer",2,1,1,0,1,0,0,"Haste\n{1}, {T}, Discard a card: Draw a card.\nWhenever you discard one or more artifact cards, add {R}{R}. This ability triggers only once each turn."
BRO,Penregon Strongbull,common,{2}{R},R,Creature,Minotaur,2,3,0,0,0,0,0,"{1}, Sacrifice an artifact: Penregon Strongbull gets +1/+1 until end of turn and deals 1 damage to each opponent."
BRO,Perennial Behemoth,rare,{5},G,"Artifact, Creature",Beast,2,7,0,0,0,0,0,You may play lands from your graveyard.\nUnearth {G}{G} ({G}{G}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)
BRO,Phalanx Vanguard,common,{1}{W},W,Creature,"Human, Soldier",2,2,0,0,0,0,0,"Vigilance\nWhenever an artifact enters the battlefield under your control, Phalanx Vanguard gets +1/+0 until end of turn."
BRO,"Phyrexian Dragon Engine // Mishra, Lost to Phyrexia",rare,{3},R,"Artifact, Creature","Phyrexian, Dragon",2,2,0,0,0,0,0,"Double strike\nWhen Phyrexian Dragon Engine enters the battlefield from your graveyard, you may discard your hand. If you do, draw three cards.\nUnearth {3}{R}{R}\n(Melds with Mishra, Claimed by Gix.)"
