setCode,name,rarity,manaCost,colorIdentity,types,subtypes,power,toughness,quantity,nm,lp,p,foil,text
SNC,Crew Captain,uncommon,{B}{R}{G},"B, G, R",Creature,"Human, Warrior",4,2,2,0,2,0,0,Haste\nCrew Captain has indestructible as long as it entered the battlefield this turn.
SNC,Elegant Entourage,uncommon,{3}{G},G,Creature,"Elf, Druid",4,4,0,0,0,0,0,"Alliance — Whenever another creature enters the battlefield under your control, target creature other than Elegant Entourage gets +1/+1 and gains trample until end of turn."
SNC,Fleetfoot Dancer,rare,{1}{R}{G}{W},"G, R, W",Creature,"Elf, Druid",4,4,1,1,0,0,0,"Trample, lifelink, haste"
SNC,Freelance Muscle,uncommon,{4}{G},G,Creature,"Rhino, Warrior",4,4,4,4,0,0,2,"Whenever Freelance Muscle attacks or blocks, it gets +X/+X until end of turn, where X is the greatest power and/or toughness among other creatures you control."
SNC,Getaway Car,rare,{3},0,Artifact,Vehicle,4,3,0,0,0,0,0,"Haste\nWhenever Getaway Car attacks or blocks, return up to one target creature that crewed it this turn to its owner's hand.\nCrew 1"
SNC,Girder Goons,common,{4}{B},B,Creature,"Ogre, Warrior",4,4,0,0,0,0,0,"When Girder Goons dies, create a tapped 2/2 black Rogue creature token.\nBlitz {3}{B} (If you cast this spell for its blitz cost, it gains haste and ""When this creature dies, draw a card."" Sacrifice it at the beginning of the next end step.)"
SNC,Glamorous Outlaw,common,{3}{U}{B}{R},"B, R, U",Creature,"Vampire, Rogue",4,5,3,0,3,0,0,"When Glamorous Outlaw enters the battlefield, it deals 2 damage to each opponent and you scry 2.\n{2}, Exile Glamorous Outlaw from your hand: Target land gains ""{T}: Add {U}, {B}, or {R}"" until Glamorous Outlaw is cast from exile. You may cast Glamorous Outlaw for as long as it remains exiled."
SNC,Mysterious Limousine,rare,{3}{W}{W},W,Artifact,Vehicle,4,4,0,0,0,0,0,"Whenever Mysterious Limousine enters the battlefield or attacks, exile up to one other target creature until Mysterious Limousine leaves the battlefield. If a creature is put into exile this way, return each other card exiled with Mysterious Limousine to the battlefield under its owner's control.\nCrew 2"
SNC,Pugnacious Pugilist,uncommon,{3}{R}{R},R,Creature,"Ogre, Warrior",4,4,0,0,0,0,0,"Whenever Pugnacious Pugilist attacks, create a tapped and attacking 1/1 red Devil creature token with ""When this creature dies, it deals 1 damage to any target.""\nBlitz {3}{R} (If you cast this spell for its blitz cost, it gains haste and ""When this creature dies, draw a card."" Sacrifice it at the beginning of the next end step.)"
SNC,Scuttling Butler,uncommon,{3},0,"Artifact, Creature",Construct,4,1,0,0,0,0,0,"At the beginning of combat on your turn, if you control two or more multicolored permanents, Scuttling Butler gains double strike until end of turn."
SNC,Sewer Crocodile,common,{5}{U},U,Creature,Crocodile,4,6,0,0,0,0,0,{3}{U}: Sewer Crocodile can't be blocked this turn. This ability costs {3} less to activate if there are five or more mana values among cards in your graveyard.
SNC,Shattered Seraph,common,{4}{W}{U}{B},"B, U, W",Creature,"Angel, Rogue",4,4,2,0,2,0,0,"Flying\nWhen Shattered Seraph enters the battlefield, you gain 3 life.\n{2}, Exile Shattered Seraph from your hand: Target land gains ""{T}: Add {W}, {U}, or {B}"" until Shattered Seraph is cast from exile. You may cast Shattered Seraph for as long as it remains exiled."
SNC,Spara's Adjudicators,common,{2}{G}{W}{U},"G, U, W",Creature,"Cat, Citizen",4,4,0,0,0,0,0,"When Spara's Adjudicators enters the battlefield, target creature an opponent controls can't attack or block until your next turn.\n{2}, Exile Spara's Adjudicators from your hand: Target land gains ""{T}: Add {G}, {W}, or {U}"" until Spara's Adjudicators is cast from exile. You may cast Spara's Adjudicators for as long as it remains exiled."
SNC,Topiary Stomper,rare,{1}{G}{G},G,Creature,"Plant, Dinosaur",4,4,0,0,0,0,0,"Vigilance\nWhen Topiary Stomper enters the battlefield, search your library for a basic land card, put it onto the battlefield tapped, then shuffle.\nTopiary Stomper can't attack or block unless you control seven or more lands."
SNC,"Urabrask, Heretic Praetor",mythic,{3}{R}{R},R,Creature,"Phyrexian, Praetor",4,4,1,1,0,0,0,"Haste\nAt the beginning of your upkeep, exile the top card of your library. You may play it this turn.\nAt the beginning of each opponent's upkeep, the next time they would draw a card this turn, instead they exile the top card of their library. They may play it this turn."
SNC,Wrecking Crew,common,{4}{R},R,Creature,"Human, Warrior",4,5,1,0,1,0,0,"Reach, trample"
SNC,A-Celebrity Fencer,common,{3}{W},W,Creature,"Elf, Druid",3,3,0,0,0,0,0,"Alliance — Whenever another creature enters the battlefield under your control, put a +1/+1 counter on Celebrity Fencer."
SNC,A-Metropolis Angel,uncommon,{3}{W}{U},"U, W",Creature,"Angel, Soldier",3,3,0,0,0,0,0,"Flying\nWhenever you attack with one or more creatures with counters on them, draw a card."
SNC,"A-Mr. Orfeo, the Boulder",uncommon,{1}{B}{R}{G},"B, G, R",Creature,"Rhino, Warrior",3,4,0,0,0,0,0,"Whenever you attack, double target creature's power until end of turn."
SNC,Angelic Observer,uncommon,{5}{W},W,Creature,"Angel, Advisor",3,3,1,1,0,0,0,This spell costs {1} less to cast for each Citizen you control.\nFlying
SNC,"A-Queza, Augur of Agonies",uncommon,{1}{W}{U}{B},"B, U, W",Creature,"Cephalid, Advisor",3,4,0,0,0,0,0,"Vigilance\nWhenever you draw a card, target opponent loses 1 life and you gain 1 life."
SNC,A-Revel Ruiner,common,{3}{B},B,Creature,"Cephalid, Rogue",3,2,0,0,0,0,0,"Menace (This creature can't be blocked except by two or more creatures.)\nWhen Revel Ruiner enters the battlefield, it connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on this creature.)"
SNC,A-Speakeasy Server,common,{4}{W},W,Creature,"Bird, Citizen",3,3,0,0,0,0,0,"Flying\nWhen Speakeasy Server enters the battlefield, you gain 1 life for each creature you control."
SNC,A-Syndicate Infiltrator,uncommon,{2}{U}{B},"B, U",Creature,"Vampire, Wizard",3,3,0,0,0,0,0,"Flying, ward {2}\nAs long as there are five or more mana values among cards in your graveyard, Syndicate Infiltrator gets +2/+2."
SNC,Backstreet Bruiser,common,{1}{U},U,Creature,"Cephalid, Rogue",3,3,0,0,0,0,0,"Defender\nAs long as there are two or more counters among creatures you control, Backstreet Bruiser can attack as though it didn't have defender."
SNC,Ballroom Brawlers,uncommon,{3}{W}{W},W,Creature,"Human, Warrior",3,5,0,0,0,0,0,"Whenever Ballroom Brawlers attacks, Ballroom Brawlers and up to one other target creature you control both gain your choice of first strike or lifelink until end of turn."
SNC,Body Launderer,mythic,{2}{B}{B},B,Creature,"Ogre, Rogue",3,3,0,0,0,0,0,"Deathtouch\nWhenever another nontoken creature you control dies, Body Launderer connives.\nWhen Body Launderer dies, return another target non-Rogue creature card with equal or lesser power from your graveyard to the battlefield."
SNC,Celebrity Fencer,common,{3}{W},W,Creature,"Elf, Druid",3,2,1,0,1,0,0,"Alliance — Whenever another creature enters the battlefield under your control, put a +1/+1 counter on Celebrity Fencer."
SNC,Chrome Cat,common,{3},0,"Artifact, Creature",Cat,3,2,1,0,1,0,0,"When Chrome Cat enters the battlefield, scry 1."
SNC,Corpse Appraiser,uncommon,{U}{B}{R},"B, R, U",Creature,"Vampire, Rogue",3,3,2,0,2,0,0,"When Corpse Appraiser enters the battlefield, exile up to one target creature card from a graveyard. If a card is put into exile this way, look at the top three cards of your library, then put one of those cards into your hand and the rest into your graveyard."
SNC,Crooked Custodian,common,{1}{B},B,Creature,"Ogre, Rogue",3,2,0,0,0,0,0,Crooked Custodian enters the battlefield tapped.
SNC,Extraction Specialist,rare,{2}{W},W,Creature,"Human, Rogue",3,2,0,0,0,0,0,"Lifelink\nWhen Extraction Specialist enters the battlefield, return target creature card with mana value 2 or less from your graveyard to the battlefield. That creature can't attack or block for as long as you control Extraction Specialist."
SNC,"Falco Spara, Pactweaver",mythic,{1}{G}{W}{U},"G, U, W",Creature,"Bird, Demon",3,3,0,0,0,0,0,"Flying, trample\nFalco Spara, Pactweaver enters the battlefield with a shield counter on it.\nYou may look at the top card of your library any time.\nYou may cast spells from the top of your library by removing a counter from a creature you control in addition to paying their other costs."
SNC,Forge Boss,uncommon,{2}{B}{R},"B, R",Creature,"Human, Warrior",3,4,0,0,0,0,0,"Whenever you sacrifice one or more other creatures, Forge Boss deals 2 damage to each opponent. This ability triggers only once each turn."
SNC,Gathering Throng,common,{2}{W},W,Creature,"Human, Citizen",3,1,5,0,5,0,5,"When Gathering Throng enters the battlefield, you may search your library for any number of cards named Gathering Throng, reveal them, put them into your hand, then shuffle."
SNC,Jewel Thief,common,{2}{G},G,Creature,"Cat, Rogue",3,3,0,0,0,0,0,"Vigilance, trample\nWhen Jewel Thief enters the battlefield, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")"
SNC,"Jinnie Fay, Jetmir's Second",rare,{R/G}{G}{G/W},"G, R, W",Creature,"Elf, Druid",3,3,0,0,0,0,0,"If you would create one or more tokens, you may instead create that many 2/2 green Cat creature tokens with haste or that many 3/1 green Dog creature tokens with vigilance."
SNC,Maestros Initiate,common,{2}{B},"B, R, U",Creature,"Human, Citizen",3,1,0,0,0,0,0,"{4}{U/R}, Exile Maestros Initiate from your graveyard: Draw two cards, then discard a card."
SNC,Mage's Attendant,uncommon,{2}{W},W,Creature,"Cat, Rogue",3,2,0,0,0,0,0,"When Mage's Attendant enters the battlefield, create a 1/1 blue Wizard creature token with ""{1}, Sacrifice this creature: Counter target noncreature spell unless its controller pays {1}."""
SNC,Metropolis Angel,uncommon,{2}{W}{U},"U, W",Creature,"Angel, Soldier",3,1,0,0,0,0,0,"Flying\nWhenever you attack with one or more creatures with counters on them, draw a card."
SNC,Obscura Interceptor,rare,{1}{W}{U}{B},"B, U, W",Creature,"Cephalid, Wizard",3,1,0,0,0,0,0,"Flash\nLifelink\nWhen Obscura Interceptor enters the battlefield, it connives. When it connives this way, return up to one target spell to its owner's hand. (To have a creature connive, draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on that creature.)"
SNC,"Ognis, the Dragon's Lash",rare,{1}{B/R}{R}{R/G},"B, G, R",Creature,"Viashino, Warrior",3,3,0,0,0,0,0,"Haste\nWhenever a creature you control with haste attacks, create a tapped Treasure token."
SNC,Plasma Jockey,common,{3}{R},R,Creature,"Viashino, Warrior",3,1,1,0,1,0,0,"Whenever Plasma Jockey attacks, target creature an opponent controls can't block this turn.\nBlitz {2}{R} (If you cast this spell for its blitz cost, it gains haste and ""When this creature dies, draw a card."" Sacrifice it at the beginning of the next end step.)"
SNC,Psychic Pickpocket,uncommon,{4}{U},U,Creature,"Cephalid, Rogue",3,2,0,0,0,0,0,"When Psychic Pickpocket enters the battlefield, it connives. When it connives this way, return up to one target nonland permanent to its owner's hand. (To have a creature connive, draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on that creature.)"
SNC,"Queza, Augur of Agonies",uncommon,{1}{W}{U}{B},"B, U, W",Creature,"Cephalid, Advisor",3,4,0,0,0,0,0,"Whenever you draw a card, target opponent loses 1 life and you gain 1 life."
SNC,Revel Ruiner,common,{3}{B},B,Creature,"Cephalid, Rogue",3,1,0,0,0,0,0,"Menace (This creature can't be blocked except by two or more creatures.)\nWhen Revel Ruiner enters the battlefield, it connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on this creature.)"
SNC,Riveteers Decoy,uncommon,{1}{G},G,Creature,"Human, Warrior",3,1,0,0,0,0,0,"Riveteers Decoy must be blocked if able.\nBlitz {3}{G} (If you cast this spell for its blitz cost, it gains haste and ""When this creature dies, draw a card."" Sacrifice it at the beginning of the next end step.)"
SNC,Riveteers Requisitioner,uncommon,{1}{R},R,Creature,"Viashino, Rogue",3,1,0,0,0,0,0,"When Riveteers Requisitioner dies, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")\nBlitz {2}{R} (If you cast this spell for its blitz cost, it gains haste and ""When this creature dies, draw a card."" Sacrifice it at the beginning of the next end step.)"
SNC,"Rocco, Cabaretti Caterer",uncommon,{X}{R}{G}{W},"G, R, W",Creature,"Elf, Druid",3,1,1,0,1,0,0,"When Rocco, Cabaretti Caterer enters the battlefield, if you cast it, you may search your library for a creature card with mana value X or less, put it onto the battlefield, then shuffle."
SNC,Sizzling Soloist,uncommon,{3}{R},R,Creature,"Human, Citizen",3,2,0,0,0,0,0,"Alliance — Whenever another creature enters the battlefield under your control, target creature an opponent controls can't block this turn. If this is the second time this ability has resolved this turn, that creature attacks during its controller's next combat phase if able."
SNC,Social Climber,common,{2}{G},G,Creature,"Human, Druid",3,2,1,0,1,0,0,"Alliance — Whenever another creature enters the battlefield under your control, you gain 1 life."
SNC,Speakeasy Server,common,{4}{W},W,Creature,"Bird, Citizen",3,3,0,0,0,0,0,"Flying\nWhen Speakeasy Server enters the battlefield, you gain 1 life for each other creature you control."
SNC,Syndicate Infiltrator,uncommon,{2}{U}{B},"B, U",Creature,"Vampire, Wizard",3,3,1,1,0,0,1,"Flying\nAs long as there are five or more mana values among cards in your graveyard, Syndicate Infiltrator gets +2/+2."
SNC,Tenacious Underdog,rare,{1}{B},B,Creature,"Human, Warrior",3,2,0,0,0,0,0,"Blitz—{2}{B}{B}, Pay 2 life. (If you cast this spell for its blitz cost, it gains haste and ""When this creature dies, draw a card."" Sacrifice it at the beginning of the next end step.)\nYou may cast Tenacious Underdog from your graveyard using its blitz ability."
SNC,"Toluz, Clever Conductor",rare,{W/U}{U}{U/B},"B, U, W",Creature,"Human, Rogue",3,1,0,0,0,0,0,"When Toluz, Clever Conductor enters the battlefield, it connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on this creature.)\nWhenever you discard one or more cards, exile them from your graveyard.\nWhen Toluz dies, put the cards exiled with it into their owner's hand."
SNC,Witty Roastmaster,common,{2}{R},R,Creature,"Devil, Citizen",3,2,1,0,1,0,0,"Alliance — Whenever another creature enters the battlefield under your control, Witty Roastmaster deals 1 damage to each opponent."
SNC,A-Civil Servant,common,{G}{W},"G, W",Creature,"Cat, Citizen",2,3,0,0,0,0,0,"Whenever Civil Servant attacks, you may tap another untapped Citizen you control. If you do, Civil Servant gets +1/+0 and gains trample until end of turn."
SNC,A-Exhibition Magician,common,{2}{R},R,Creature,"Human, Wizard",2,2,0,0,0,0,0,"When Exhibition Magician enters the battlefield, choose one —\n• Create a 1/1 green and white Citizen creature token.\n• Create a Treasure token."
SNC,A-Glittermonger,common,{3}{G},G,Creature,"Elf, Rogue",2,4,0,0,0,0,0,"{T}: Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")"
SNC,A-Paragon of Modernity,common,{4},0,"Artifact, Creature","Angel, Warrior",2,3,0,0,0,0,0,"Flying\n{3}: Paragon of Modernity gets +1/+1 until end of turn. If exactly three colors of mana were spent to activate this ability, put a +1/+1 counter on it instead."
SNC,A-Pyre-Sledge Arsonist,uncommon,{2}{R},R,Creature,"Viashino, Shaman",2,3,0,0,0,0,0,"{1}, {T}: Pyre-Sledge Arsonist deals X damage to any target, where X is the number of permanents you've sacrificed this turn."
SNC,A-Riveteers Initiate,common,{1}{R},"B, G, R",Creature,"Viashino, Citizen",2,2,0,0,0,0,0,{B/G}: Riveteers Initiate gains deathtouch until end of turn.
SNC,Attended Socialite,common,{1}{G},G,Creature,"Elf, Druid",2,1,0,0,0,0,0,"Alliance — Whenever another creature enters the battlefield under your control, Attended Socialite gets +1/+1 until end of turn."
SNC,A-Vampire Scrivener,uncommon,{3}{B},B,Creature,"Vampire, Warlock",2,2,0,0,0,0,0,"Flying\nWhenever you gain life during your turn, put a +1/+1 counter on Vampire Scrivener.\nWhenever you lose life during your turn, put a +1/+1 counter on Vampire Scrivener."
SNC,Black Market Tycoon,rare,{R}{G},"G, R",Creature,"Cat, Rogue",2,2,0,0,0,0,0,"At the beginning of your upkeep, Black Market Tycoon deals 2 damage to you for each Treasure you control.\n{T}: Create a Treasure token."
SNC,Body Dropper,common,{B}{R},"B, R",Creature,"Devil, Warrior",2,2,1,0,1,0,1,"Whenever you sacrifice another creature, put a +1/+1 counter on Body Dropper.\n{B}{R}, Sacrifice another creature: Body Dropper gains menace until end of turn. (It can't be blocked except by two or more creatures.)"
SNC,Brokers Veteran,common,{1}{U},U,Creature,"Human, Soldier",2,1,0,0,0,0,0,"When Brokers Veteran dies, put a shield counter on target creature you control. (If it would be dealt damage or destroyed, remove a shield counter from it instead.)"
SNC,Caldaia Strongarm,common,{4}{G},G,Creature,"Human, Warrior",2,3,0,0,0,0,0,"When Caldaia Strongarm enters the battlefield, put two +1/+1 counters on target creature.\nBlitz {3}{G} (If you cast this spell for its blitz cost, it gains haste and ""When this creature dies, draw a card."" Sacrifice it at the beginning of the next end step.)"
SNC,Celestial Regulator,common,{1}{W}{U},"U, W",Creature,"Angel, Advisor",2,3,0,0,0,0,0,"Flying\nWhen Celestial Regulator enters the battlefield, choose target creature you don't control and tap it. If you control a creature with a counter on it, the chosen creature doesn't untap during its controller's next untap step."
SNC,Civic Gardener,common,{1}{G},G,Creature,"Human, Citizen",2,2,0,0,0,0,0,"Whenever Civic Gardener attacks, untap target creature or land."
SNC,Civil Servant,common,{G}{W},"G, W",Creature,"Cat, Citizen",2,3,0,0,0,0,0,"Whenever Civil Servant attacks, you may tap another untapped Citizen you control. If you do, Civil Servant gets +1/+0 and gains lifelink until end of turn."
SNC,"Cormela, Glamour Thief",uncommon,{1}{U}{B}{R},"B, R, U",Creature,"Vampire, Rogue",2,4,1,0,1,0,0,"Haste\n{1}, {T}: Add {U}{B}{R}. Spend this mana only to cast instant and/or sorcery spells.\nWhen Cormela, Glamour Thief dies, return up to one target instant or sorcery card from your graveyard to your hand."
